"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034705","GO:0034705","potassium channel complex","23/2993","89/17988",0.0178844518496371,0.150018990221073,0.133552005762615,"Calm1/Calm3/Hcn2/Ccdc51/Kcnq5/Lrrc38/Abcb8/Calm2/Kcnk2/Kcna7/Kcnh2/Lrrc52/Kcna10/Kcng4/Kcnb1/Kcnc1/Dpp6/Kcnc3/Kcnma1/Kcng1/Lrrc55/Slc5a3/Kcnb2",23
"GO:1902555","GO:1902555","endoribonuclease complex","11/2993","34/17988",0.0183201227833828,0.151886599355255,0.13521461491285,"Prkra/Tarbp2/Rpp14/Rpp21/Mrpl44/Ago3/Pop7/Tsen34/Ago4/Trmt10c/Pop5",11
"GO:0045121","GO:0045121","membrane raft","62/2993","289/17988",0.0186517555315491,0.152858640160857,0.136079958687527,"Cav2/Sgca/Cd44/Ctnnb1/Slc25a5/Pacsin2/Ptgis/Slc2a4/Unc5b/Akap5/Plpp1/Vdac2/Vcl/Angpt1/Has2/Arc/Faim2/Rhoq/Cdh2/Ms4a1/Jak2/Atp5f1b/Atp5f1a/Itgb1/Atp1b1/Stom/Src/Trpc4/Ppt1/Lrp6/Ldhb/Lamtor1/Stim1/Slc25a4/Cdh13/Thy1/Ptgs2/Ephb1/Prkar2a/Rangrf/Gpc1/Card11/Fxyd1/Rftn1/Mdga1/Ptpn11/Cavin2/F2r/Orai1/Adam17/Akap6/Pgk1/Cav3/Kdr/Kcnma1/Mapk1/Eno1/Myadm/Serpinh1/Bves/Tuba1a/Prnp",62
"GO:0098637","GO:0098637","protein complex involved in cell-matrix adhesion","6/2993","14/17988",0.0188862803030225,0.153021793818807,0.136225203621083,"Lamb1/Nid1/Vtn/Lama2/Lamc1/Tnc",6
"GO:0098857","GO:0098857","membrane microdomain","62/2993","290/17988",0.01997394133358,0.160015956975759,0.142451645465981,"Cav2/Sgca/Cd44/Ctnnb1/Slc25a5/Pacsin2/Ptgis/Slc2a4/Unc5b/Akap5/Plpp1/Vdac2/Vcl/Angpt1/Has2/Arc/Faim2/Rhoq/Cdh2/Ms4a1/Jak2/Atp5f1b/Atp5f1a/Itgb1/Atp1b1/Stom/Src/Trpc4/Ppt1/Lrp6/Ldhb/Lamtor1/Stim1/Slc25a4/Cdh13/Thy1/Ptgs2/Ephb1/Prkar2a/Rangrf/Gpc1/Card11/Fxyd1/Rftn1/Mdga1/Ptpn11/Cavin2/F2r/Orai1/Adam17/Akap6/Pgk1/Cav3/Kdr/Kcnma1/Mapk1/Eno1/Myadm/Serpinh1/Bves/Tuba1a/Prnp",62
"GO:0030055","GO:0030055","cell-substrate junction","41/2993","181/17988",0.0216450186474163,0.171476647728976,0.152654342039673,"Cav2/Itgb7/Aif1l/Rala/Git1/Itga2/Lims1/Tns3/Pdlim7/Vcl/Lmln/Enah/Jak2/Itgb1/Nrp1/Gsn/Itgb6/Xirp2/Itgav/Src/Vasp/Ilk/Itgbl1/Phldb2/Clasp2/Map2k2/Cib2/Fermt2/Atp6v0a2/Nexn/Smpx/Abcb4/Alkbh6/Synpo2/Flrt3/Actn2/Adam17/Arhgap24/Cav3/Mapk1/Hmcn1",41
"GO:0030315","GO:0030315","T-tubule","19/2993","72/17988",0.0239701830015352,0.187810334946094,0.167195145748128,"Casq1/Slc2a4/Scn1b/Esr1/Ppp3cb/Cdh2/Bin1/Atp1b1/Rtn2/Got2/Prkar2a/Ank2/Fxyd1/Adra1a/Kcnn2/Akap6/Cav3/Scn2a/Cacng6",19
"GO:0016529","GO:0016529","sarcoplasmic reticulum","20/2993","77/17988",0.0246762216430821,0.191240717733886,0.170248989139342,"Casq1/Jph2/Slc2a4/Mrln/Sgcd/Thbs4/Srl/Asph/Calu/Rtn2/Dmpk/Stim1/Ank1/Pygm/Tmem109/Hrc/Fsd2/S100a1/Camk2b/Akap6",20
"GO:1905348","GO:1905348","endonuclease complex","12/2993","40/17988",0.025696289816108,0.194966023091619,0.173565382629728,"Prkra/Tarbp2/Rpp14/Rpp21/Mus81/Mrpl44/Ago3/Pop7/Tsen34/Ago4/Trmt10c/Pop5",12
"GO:0044291","GO:0044291","cell-cell contact zone","22/2993","87/17988",0.0257037954707044,0.194966023091619,0.173565382629728,"Tiam1/Ctnnb1/Scn1b/Vcl/Cdh2/Itgb1/Atp1b1/Anxa5/Jam3/Ank2/Rangrf/Fxyd1/Scn4b/Prkca/Jam2/Myh1/Akap6/Tmem65/Cav3/Slc31a1/Afdn/Scn2a",22
"GO:0099023","GO:0099023","vesicle tethering complex","18/2993","68/17988",0.0266910414715727,0.198987604428015,0.177145531069747,"Trappc10/Cdc42/Trappc2b/Tnfaip2/Septin2/Exoc4/Aktip/Cog2/Exoc3/Cog7/Exoc1/Eipr1/Trappc5/Vps41/Trappc1/Exoc6/Exoc5/Trappc2",18
"GO:0005925","GO:0005925","focal adhesion","38/2993","168/17988",0.0267921599229866,0.198987604428015,0.177145531069747,"Cav2/Itgb7/Aif1l/Rala/Git1/Itga2/Lims1/Tns3/Pdlim7/Vcl/Lmln/Enah/Jak2/Itgb1/Nrp1/Gsn/Itgb6/Xirp2/Itgav/Src/Vasp/Ilk/Itgbl1/Phldb2/Clasp2/Map2k2/Fermt2/Atp6v0a2/Nexn/Abcb4/Alkbh6/Synpo2/Flrt3/Actn2/Adam17/Arhgap24/Cav3/Mapk1",38
"GO:0099571","GO:0099571","postsynaptic cytoskeleton","8/2993","23/17988",0.0272135834249604,0.200033865793781,0.178076948510593,"Kptn/Itsn1/Abi2/Dbn1/Actn2/Actg1/Sptbn2/Marcks",8
"GO:0000145","GO:0000145","exocyst","7/2993","19/17988",0.027771246588175,0.201922282389939,0.179758081170936,"Tnfaip2/Septin2/Exoc4/Exoc3/Exoc1/Exoc6/Exoc5",7
"GO:0031941","GO:0031941","filamentous actin","11/2993","36/17988",0.0280368947497952,0.201922282389939,0.179758081170936,"Kptn/Pdlim4/Smtn/Pdlim7/Ldb3/Dpysl3/Smtnl1/Jam3/Smtnl2/Actg1/Dusp22",11
"GO:1904949","GO:1904949","ATPase complex","33/2993","143/17988",0.0284723183380508,0.203007629750302,0.180724294293101,"Atp5pb/Atp5f1d/Ruvbl2/Chd5/Atp5mc1/Dmap1/Atp5f1e/Atp5mc3/Atp6ap1/Atp6v1e1/Actr6/Atp5mj/Atp5pf/Atp5po/Atp5f1b/Atp5f1a/Atp5f1c/Smarcd3/Dpf1/Smarca1/Atp5pd/Mbd3/Atp6v0a2/Atp6v0a4/Atp5mf/Atp5mg/Ss18l1/Ptpa/Ino80c/Bcl11b/Atp5me/Dmac2l/Atp5mk",33
"GO:0005834","GO:0005834","heterotrimeric G-protein complex","10/2993","32/17988",0.0304449095540005,0.21492297536636,0.191331740084026,"Gna12/Gnat2/Gng4/Gnb3/Gnas/Gnb5/Gng11/Gng12/Gng10/Gng5",10
"GO:0032156","GO:0032156","septin cytoskeleton","6/2993","16/17988",0.0374435408343451,0.259196549659107,0.230745581227492,"Septin2/Mapk6/Septin6/Septin9/Septin5/Tmem250-ps",6
"GO:0098871","GO:0098871","postsynaptic actin cytoskeleton","6/2993","16/17988",0.0374435408343451,0.259196549659107,0.230745581227492,"Kptn/Itsn1/Abi2/Dbn1/Actn2/Actg1",6
"GO:0043198","GO:0043198","dendritic shaft","18/2993","71/17988",0.039918501143071,0.273672031875092,0.243632147664694,"Gria3/Ctnnb1/Homer1/Map2/Hcn2/Akap5/Asic1/Stau2/Epha4/Map1a/Exoc4/Ilk/Kirrel3/Inpp5j/Dbn1/Abi3bp/Lzts1/Lpar1",18
"GO:0034703","GO:0034703","cation channel complex","39/2993","180/17988",0.0462044121212635,0.313207848625924,0.278828275959891,"Calm1/Atp5mc1/Cacna2d2/Atp5mc3/Scn1b/Calm3/Hcn2/Cacna1g/Smdt1/Ccdc51/Cnga3/Trpc4/Kcnq5/Lrrc38/Abcb8/Cacna1a/Calm2/Kcnk2/Kcna7/Kcnh2/Ptpa/Stac3/Lrrc52/Cacna2d4/Kcna10/Kcng4/Scn4b/Kcnb1/Kcnc1/Dpp6/Akap6/Kcnc3/Kcnma1/Kcng1/Lrrc55/Scn2a/Cacng6/Slc5a3/Kcnb2",39
"GO:0031256","GO:0031256","leading edge membrane","34/2993","154/17988",0.0472145413995721,0.313207848625924,0.278828275959891,"Gabrg1/Aif1l/Tiam1/Cd44/Cdc42/Map2/Cdc37/Ptprk/Atp2b1/Hcn2/Akap5/Robo1/Diaph1/Itgb1/Unc5a/Itgav/Src/Wls/Macf1/Psd3/Ank1/Thy1/Tpm1/Clasp2/Antxr1/Inpp5j/Dagla/Nme1/Kcnb1/Robo2/Adam17/Kcnc1/Kcnc3/Pdxp",34
"GO:0043218","GO:0043218","compact myelin","7/2993","21/17988",0.0474424230737725,0.313207848625924,0.278828275959891,"Akr1b1/Pten/Myoc/Mpdz/Jam3/Cd59a/Cd59b",7
"GO:0044233","GO:0044233","mitochondria-associated endoplasmic reticulum membrane","7/2993","21/17988",0.0474424230737725,0.313207848625924,0.278828275959891,"Serac1/Acsl4/Atg5/Vps13a/Tmem41b/Tmx2/Tomm20",7
"GO:0016442","GO:0016442","RISC complex","6/2993","17/17988",0.0499501186204937,0.323767587058291,0.28822891414505,"Prkra/Tarbp2/Dcp2/Eif4e/Ago3/Ago4",6
"GO:0031332","GO:0031332","RNAi effector complex","6/2993","17/17988",0.0499501186204937,0.323767587058291,0.28822891414505,"Prkra/Tarbp2/Dcp2/Eif4e/Ago3/Ago4",6
"GO:0030677","GO:0030677","ribonuclease P complex","5/2993","13/17988",0.050770299262269,0.326119129495476,0.290322337175422,"Rpp14/Rpp21/Pop7/Trmt10c/Pop5",5
"GO:0031253","GO:0031253","cell projection membrane","62/2993","307/17988",0.0562786674882377,0.358274017134942,0.318947711423001,"Gna12/Gabrg1/Aif1l/Tiam1/Pex19/Cd44/Bbs1/Slc5a6/Ctnnb1/Map2/Ace2/Slc22a5/Cdc37/Pcmt1/Atp2b1/Hcn2/Slc46a1/Akap5/Hsp90aa1/Slc38a4/Robo1/Adcy6/Slc11a2/Slc26a6/Prph/Diaph1/Itgb1/Unc5a/Septin2/Cybrd1/Itgav/Src/Enpep/Wls/Macf1/Evc/Fscn1/Psd3/Ank1/Thy1/Tpm1/Pik3cb/Clasp2/Antxr1/Inpp5j/Dagla/Ndrg4/Nme1/Atp6v0a4/Mosmo/Fzd9/Mchr1/Kcnb1/Robo2/Adam17/Kcnc1/Slc27a4/Kcnc3/Bbs5/Bves/Rom1/Pdxp",62
"GO:0043083","GO:0043083","synaptic cleft","7/2993","22/17988",0.0599254667342299,0.377644578973611,0.336192044173746,"Gria3/Lama4/Lama2/Ache/Lamc1/Prss12/C1ql3",7
"GO:0032839","GO:0032839","dendrite cytoplasm","9/2993","31/17988",0.0603807601724987,0.377644578973611,0.336192044173746,"Map2/Dlg4/Camk2a/Uhmk1/Wls/Abhd12/Map2k4/Abhd13/Mapk1",9
"GO:0016528","GO:0016528","sarcoplasm","23/2993","100/17988",0.0615606619257525,0.381676103939666,0.339781044770973,"Casq1/Jph2/Slc2a4/Mrln/Sgcd/Thbs4/Srl/Gsn/Asph/Fabp3/Calu/Rtn2/Dmpk/Stim1/Ank1/Pygm/Tmem109/Hrc/Fsd2/S100a1/Camk2b/Akap6/Kcnma1",23
"GO:0000159","GO:0000159","protein phosphatase type 2A complex","6/2993","18/17988",0.0647228800431102,0.39221862740848,0.349166357610266,"Ppp2r1a/Ppp2cb/Ppp2r5c/Ppp2r5a/Ptpa/Ppp2r3a",6
"GO:0099524","GO:0099524","postsynaptic cytosol","8/2993","27/17988",0.0670429159110755,0.39221862740848,0.349166357610266,"Homer1/Pten/Camk2a/Eif4e/Pin1/Dbn1/Fbxo45/Ncs1",8
"GO:0044853","GO:0044853","plasma membrane raft","28/2993","127/17988",0.0676245549860781,0.39221862740848,0.349166357610266,"Cav2/Ctnnb1/Pacsin2/Ptgis/Plpp1/Has2/Cdh2/Ms4a1/Jak2/Atp1b1/Src/Trpc4/Lrp6/Stim1/Cdh13/Ptgs2/Prkar2a/Rangrf/Fxyd1/Ptpn11/Cavin2/F2r/Orai1/Akap6/Cav3/Kcnma1/Mapk1/Bves",28
"GO:0005940","GO:0005940","septin ring","5/2993","14/17988",0.0684836431285171,0.39221862740848,0.349166357610266,"Septin2/Septin6/Septin9/Septin5/Tmem250-ps",5
"GO:0031105","GO:0031105","septin complex","5/2993","14/17988",0.0684836431285171,0.39221862740848,0.349166357610266,"Septin2/Septin6/Septin9/Septin5/Tmem250-ps",5
"GO:0070938","GO:0070938","contractile ring","5/2993","14/17988",0.0684836431285171,0.39221862740848,0.349166357610266,"Septin2/Myh2/Rtkn/Alkbh4/Pdxp",5
"GO:0005687","GO:0005687","U4 snRNP","4/2993","10/17988",0.0693121277047244,0.39221862740848,0.349166357610266,"Snrpf/Snrpd3/Snrpb/Snrpn",4
"GO:0030681","GO:0030681","multimeric ribonuclease P complex","4/2993","10/17988",0.0693121277047244,0.39221862740848,0.349166357610266,"Rpp14/Rpp21/Pop7/Pop5",4
"GO:0031466","GO:0031466","Cul5-RING ubiquitin ligase complex","4/2993","10/17988",0.0693121277047244,0.39221862740848,0.349166357610266,"Rbx1/Cul5/Rnf7/Eloc",4
"GO:0042564","GO:0042564","NLS-dependent protein nuclear import complex","4/2993","10/17988",0.0693121277047244,0.39221862740848,0.349166357610266,"Kpna6/Kpna2/Kpna3/Kpna1",4
"GO:0070578","GO:0070578","RISC-loading complex","4/2993","10/17988",0.0693121277047244,0.39221862740848,0.349166357610266,"Prkra/Tarbp2/Ago3/Ago4",4
"GO:0044305","GO:0044305","calyx of Held","9/2993","32/17988",0.0720947886753894,0.404752632484666,0.36032455508711,"Git1/Itsn1/Kcnq5/Kcnk2/Prkca/Kcnc1/Ncs1/Actg1/Septin5",9
"GO:0015629","GO:0015629","actin cytoskeleton","94/2993","491/17988",0.0753363353494734,0.419646930501363,0.373583965589905,"Stk38l/Aif1l/Snx9/Axl/Dnaja3/Wdr1/Pvalb/Kptn/Hfe/Nf2/Map2/Capza2/Pls3/Tnnc2/Pdlim4/Tns3/Smtn/Dynll2/Myo19/Rflnb/Pdlim7/Ldb3/Vcl/Spry2/Mtss1/Arc/Itsn1/Enah/Clic5/Rhoq/Cdh2/Diaph1/Dpysl3/Septin2/Abl2/Ddr2/Abi2/Gsn/Xirp2/Smtnl1/Src/Ccn5/Tmod1/Dctn3/Tpm2/Macf1/Fscn1/Mylpf/Ilk/Tnni2/Tpm4/Acta1/Jam3/Cryab/Tpm1/Fhl3/Myh2/Fhod3/Daam1/Dbn1/Rtkn/Sppl2b/Iqcg/Gng12/Cib2/Fermt2/Srcin1/Nexn/Tax1bp3/Plekhh2/Ptpn11/Lmod3/Smtnl2/Myoz3/Synpo2/Actn2/Adam17/Msra/Myh1/Septin9/Myl3/Myl1/Lancl2/Actg1/Sptbn2/Myadm/Actc1/Dusp22/Marcks/Septin5/Wipf1/Msrb1/Arpc4/Pdxp",94
"GO:0030426","GO:0030426","growth cone","43/2993","209/17988",0.0772253823087843,0.426834865009017,0.379982909279453,"Calm1/Tiam1/Pard6a/Git1/Adgrl1/Map2/Timp2/Ndel1/Calm3/Katna1/Kif3c/Hsp90aa1/Dpysl3/Cpeb1/Copg2/Nrp1/Trak2/Epha4/Itga4/Src/Dclk1/C9orf72/Acap3/Fscn1/Exoc4/Stim1/Amfr/Thy1/Trak1/Clasp2/Inpp5j/Dbn1/Frmd7/Slc2a13/Calm2/Snx18/Setx/Cxcr4/Rapgef4/Orai1/Flrt3/Eno1/Marcks",43
"GO:0099522","GO:0099522","cytosolic region","12/2993","47/17988",0.0796205650162468,0.436688175819876,0.388754661577302,"Homer1/Pten/Camk2a/Pnkd/Eif4e/Erc1/Pin1/Dbn1/Fbxo45/Prkca/Ncs1/Marcks",12
"GO:0043034","GO:0043034","costamere","6/2993","19/17988",0.0817774800992339,0.445094223746212,0.396238011248196,"Homer1/Vcl/Ilk/Ank2/Smpx/Actg1",6
"GO:0032432","GO:0032432","actin filament bundle","22/2993","98/17988",0.082531961781656,0.445797642047884,0.396864218136671,"Pls3/Pdlim4/Rflnb/Pdlim7/Ldb3/Vcl/Enah/Xirp2/Fscn1/Ilk/Tpm4/Acta1/Cryab/Tpm1/Fhl3/Daam1/Fermt2/Ptpn11/Synpo2/Septin9/Marcks/Septin5",22
"GO:0044304","GO:0044304","main axon","19/2993","83/17988",0.0867001579020702,0.464791072061474,0.413772815314193,"Tiam1/Crhr2/Map2/Scn1b/Dlg4/Robo1/Bin1/Cnga3/Myoc/Dnm1/Map1a/C9orf72/Ank1/Thy1/Dagla/Robo2/Kcnc1/Kcnc3/Scn2a",19
"GO:0150034","GO:0150034","distal axon","73/2993","377/17988",0.0878572808314472,0.467479412185238,0.416166067096329,"Calm1/Gria3/Tiam1/Crhr2/Ap1s1/Pard6a/Atp5mc1/Git1/Adgrl1/Map2/Itga2/Timp2/Ndel1/Calm3/Esr1/Katna1/Kif3c/Hsp90aa1/Pcsk1/Itsn1/Prph/Bin1/Dpysl3/Got1/Cpeb1/Copg2/Nrp1/Trak2/Epha4/Slc4a10/Itga4/Src/Anxa5/Dclk1/Prss12/Kcnq5/C9orf72/Acap3/Fscn1/Exoc4/Ilk/Stim1/Amfr/Rab3a/Thy1/Trak1/Pebp1/Clasp2/Inpp5j/Dbn1/Frmd7/Slc2a13/Calm2/Kcnk2/Dgki/Snx18/Setx/Cxcr4/Rapgef4/Orai1/Septin6/Prkca/Flrt3/Kcnc1/Slc9a6/Ncs1/Kcnc3/Actg1/Kcnma1/Eno1/Marcks/Septin5/Prnp",73
"GO:0098888","GO:0098888","extrinsic component of presynaptic membrane","5/2993","15/17988",0.0891597886526871,0.47089577266197,0.419207427349476,"Ap2s1/Cyth1/Ctbp1/Dgki/Phb1",5
"GO:0098839","GO:0098839","postsynaptic density membrane","24/2993","110/17988",0.0939950210561476,0.483984948954101,0.430859857118658,"Gria3/Tiam1/Abhd17a/Ptprs/Grm1/Vdac1/Rtn4/Dlg4/Arc/Slc16a3/Epha7/Nptn/Dagla/Lzts1/Neto2/Lrfn3/Dgki/Clstn1/Iqsec2/Plppr4/Lrrc4/Lrrc4c/Actn2/Grid2",24
"GO:0072546","GO:0072546","EMC complex","4/2993","11/17988",0.095032107789024,0.483984948954101,0.430859857118658,"Emc10/Emc9/Emc2/Mmgt1",4
"GO:0097441","GO:0097441","basal dendrite","4/2993","11/17988",0.095032107789024,0.483984948954101,0.430859857118658,"Ykt6/Map2/Slc4a10/Enpp1",4
"GO:1990071","GO:1990071","TRAPPII protein complex","4/2993","11/17988",0.095032107789024,0.483984948954101,0.430859857118658,"Trappc10/Trappc5/Trappc1/Trappc2",4
"GO:1990229","GO:1990229","iron-sulfur cluster assembly complex","4/2993","11/17988",0.095032107789024,0.483984948954101,0.430859857118658,"Glrx5/Nfs1/Ndufab1/Bola3",4
"GO:0045177","GO:0045177","apical part of cell","91/2993","481/17988",0.0983865016795497,0.495817513981557,0.441393608815057,"Fap/Srr/Clcn5/Cd44/Pard6a/Hfe/Slc5a6/Cdc42/Ctnnb1/Homer1/Mgst1/Nf2/Slc38a3/Slc47a1/Pten/Ace2/Cd34/Slc22a5/Atp6v1e1/Slc6a8/Atp2b1/Nedd1/Slc22a4/Slc46a1/Vash1/Hsp90aa1/Slc4a7/Plpp1/Cldnd1/Abcc5/Slc11a2/Slc26a6/Cdh2/Rab27b/Slc29a2/Slc16a3/Homer2/Ecrg4/Slc9a2/Fn1/Atp1b1/Ddr2/Acvr1/Slc4a10/Cybrd1/Slc23a2/P2ry1/Enpep/Mpdz/Cntfr/Vamp3/Cetn2/Plat/Thy1/C2cd2l/P2ry2/Slc16a1/Pebp1/Pfkm/BC034090/Dpp4/Slc2a13/Lzts1/Fxyd1/Dchs1/Kcnk2/Cd81/Prkab2/Atp6v0a4/Dstyk/Abcb4/Pard6b/Fat4/Slc39a3/Frmd6/Insc/Rapgef4/Kcnb1/Prkca/Lrrc15/Mpp3/Adam17/Ap2a1/Actg1/Kcnma1/Hvcn1/Slc31a1/Sptbn2/Afdn/C1qtnf5/Slc5a3",91
"GO:0005938","GO:0005938","cell cortex","58/2993","296/17988",0.098896174711926,0.495817513981557,0.441393608815057,"Snx9/Wdr1/Pard6a/Pvalb/Hfe/Ctnnb1/Nf2/Capza2/Pfn1/Pfn4/Dlg4/Tnfaip2/Cdh2/Add3/Arhgef9/Septin2/Gsn/Fam110a/Trpc4/Asph/Tmod1/Macf1/Exoc4/Erc1/Stim1/Ank1/Tpm4/C2cd2l/Phldb2/Myh2/Clasp2/BC034090/Exoc3/Dbn1/Rtkn/Map2k2/Exoc1/Ctbp1/Cib2/Plekhh2/Iqsec2/Pard6b/Tmem201/Insc/Septin6/Actn2/Exoc6/Septin9/Grb2/Exoc5/Lancl2/Eno1/Hmcn1/Sptbn2/Myadm/Marcks/Septin5/Tmem250-ps",58
"GO:0030863","GO:0030863","cortical cytoskeleton","25/2993","116/17988",0.0994416612894287,0.495817513981557,0.441393608815057,"Snx9/Wdr1/Pvalb/Hfe/Nf2/Capza2/Dlg4/Cdh2/Septin2/Gsn/Trpc4/Tmod1/Erc1/Ank1/Tpm4/Myh2/Clasp2/Dbn1/Rtkn/Cib2/Plekhh2/Actn2/Lancl2/Sptbn2/Myadm",25
"GO:0005901","GO:0005901","caveola","21/2993","95/17988",0.100328767710397,0.496766745677174,0.442238647144513,"Cav2/Ctnnb1/Pacsin2/Ptgis/Plpp1/Jak2/Atp1b1/Src/Trpc4/Lrp6/Cdh13/Ptgs2/Rangrf/Fxyd1/Cavin2/F2r/Akap6/Cav3/Kcnma1/Mapk1/Bves",21
"GO:0030673","GO:0030673","axolemma","6/2993","20/17988",0.101075510607236,0.497012683192824,0.442457589082857,"Robo1/Ank1/Thy1/Robo2/Kcnc1/Kcnc3",6
"GO:0005884","GO:0005884","actin filament","28/2993","133/17988",0.106957011529185,0.522331159043211,0.464996957116788,"Aif1l/Dnaja3/Kptn/Pls3/Pdlim4/Smtn/Pdlim7/Ldb3/Vcl/Rhoq/Diaph1/Dpysl3/Abi2/Smtnl1/Src/Tmod1/Tpm2/Tpm4/Acta1/Jam3/Tpm1/Dbn1/Gng12/Smtnl2/Actg1/Actc1/Dusp22/Wipf1",28
"GO:0030008","GO:0030008","TRAPP complex","5/2993","16/17988",0.112667174024661,0.542781723510697,0.483202744927955,"Trappc10/Trappc2b/Trappc5/Trappc1/Trappc2",5
"GO:0043220","GO:0043220","Schmidt-Lanterman incisure","5/2993","16/17988",0.112667174024661,0.542781723510697,0.483202744927955,"Akr1b1/Pten/Myoc/Mpdz/Jam3",5
"GO:0030427","GO:0030427","site of polarized growth","43/2993","216/17988",0.11544221409638,0.552418111749791,0.491781385377019,"Calm1/Tiam1/Pard6a/Git1/Adgrl1/Map2/Timp2/Ndel1/Calm3/Katna1/Kif3c/Hsp90aa1/Dpysl3/Cpeb1/Copg2/Nrp1/Trak2/Epha4/Itga4/Src/Dclk1/C9orf72/Acap3/Fscn1/Exoc4/Stim1/Amfr/Thy1/Trak1/Clasp2/Inpp5j/Dbn1/Frmd7/Slc2a13/Calm2/Snx18/Setx/Cxcr4/Rapgef4/Orai1/Flrt3/Eno1/Marcks",43
"GO:0031074","GO:0031074","nucleocytoplasmic transport complex","4/2993","12/17988",0.124517016815407,0.584083111772272,0.519970645011707,"Kpna6/Kpna2/Kpna3/Kpna1",4
"GO:0043196","GO:0043196","varicosity","4/2993","12/17988",0.124517016815407,0.584083111772272,0.519970645011707,"Crhr2/Bin1/Dnm1/Dagla",4
"GO:1990062","GO:1990062","RPAP3/R2TP/prefoldin-like complex","4/2993","12/17988",0.124517016815407,0.584083111772272,0.519970645011707,"Pih1d1/Ruvbl2/Pdrg1/Dnaaf10",4
"GO:0005689","GO:0005689","U12-type spliceosomal complex","7/2993","26/17988",0.128018567644638,0.593305048394574,0.528180326540087,"Zmat5/Snrpf/Snrpd3/Zcrb1/Snrpb/Snrnp35/Phf5a",7
"GO:0030175","GO:0030175","filopodium","21/2993","98/17988",0.128392301312641,0.593305048394574,0.528180326540087,"Cdc42/Nf2/Map2/Akap5/Fgd4/Enah/Itgb1/Epha4/Abi2/Itgav/Src/Fscn1/Vasp/Ephb1/Antxr1/Dbn1/Srcin1/Fzd9/Morn4/Actn2/Ap2a1",21
"GO:0008287","GO:0008287","protein serine/threonine phosphatase complex","12/2993","51/17988",0.129811483239205,0.593305048394574,0.528180326540087,"Ppp2r1a/Ppp2cb/Ppp2r5c/Wdr82/Akap5/Ppp3cb/Ppp2r5a/Nck1/Ppp3r1/Cnep1r1/Ptpa/Ppp2r3a",12
"GO:1903293","GO:1903293","phosphatase complex","12/2993","51/17988",0.129811483239205,0.593305048394574,0.528180326540087,"Ppp2r1a/Ppp2cb/Ppp2r5c/Wdr82/Akap5/Ppp3cb/Ppp2r5a/Nck1/Ppp3r1/Cnep1r1/Ptpa/Ppp2r3a",12
"GO:0031965","GO:0031965","nuclear membrane","49/2993","253/17988",0.138730914883676,0.630032753580007,0.560876578443558,"Cav2/Ccnd2/Tmem147/Ctnnb1/Trappc2b/Nutf2/Kpna2/Scrn1/Fzr1/Klhdc2/Habp4/Akirin1/Mrps23/Spast/Gsto1/Slc16a3/Lypla1/Stau2/Cenpf/Sephs1/Smox/C9orf72/Dmpk/Aen/Mrgprf/Smad3/Ptgs2/Mad2l1bp/Tmem109/Tmx4/Nudt1/Cnep1r1/Clca2/Atp5mf/Rap1gap2/Osbpl6/Tmem201/Dpy19l4/Adra1a/Myorg/Tmem53/Bcl2/Gapdh/Mrps14/Dhcr7/Akap6/Eno1/Ifi27/Prnp",49
"GO:0005641","GO:0005641","nuclear envelope lumen","4/2993","13/17988",0.157293335727913,0.696584772509329,0.62012344847291,"Cacybp/Plaat1/Igf2r/Sorl1",4
"GO:0030877","GO:0030877","beta-catenin destruction complex","4/2993","13/17988",0.157293335727913,0.696584772509329,0.62012344847291,"Ctnnb1/Cacybp/Siah1b/Dact1",4
"GO:0034709","GO:0034709","methylosome","4/2993","13/17988",0.157293335727913,0.696584772509329,0.62012344847291,"Snrpf/Snrpd3/Clns1a/Snrpb",4
"GO:1990635","GO:1990635","proximal dendrite","4/2993","13/17988",0.157293335727913,0.696584772509329,0.62012344847291,"Map2/Dlg4/Pcsk5/Kcnb1",4
"GO:0032587","GO:0032587","ruffle membrane","16/2993","74/17988",0.158935407888249,0.699512011261242,0.622729375936413,"Aif1l/Tiam1/Map2/Cdc37/Diaph1/Itgb1/Itgav/Src/Macf1/Psd3/Tpm1/Clasp2/Inpp5j/Nme1/Adam17/Pdxp",16
"GO:0120111","GO:0120111","neuron projection cytoplasm","11/2993","48/17988",0.163580654067276,0.715539916257473,0.636997961915193,"Map2/Kif3c/Dlg4/Arc/Camk2a/Uhmk1/Wls/Abhd12/Map2k4/Abhd13/Mapk1",11
