"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016846","GO:0016846","carbon-sulfur lyase activity","3/2715","12/17763",0.273975975359565,0.647121168794064,0.549072506855569,"Ltc4s/Cth/Kyat3",3
"GO:0017070","GO:0017070","U6 snRNA binding","3/2715","12/17763",0.273975975359565,0.647121168794064,0.549072506855569,"Ddx39b/Rbm22/Tut1",3
"GO:0031386","GO:0031386","protein tag activity","3/2715","12/17763",0.273975975359565,0.647121168794064,0.549072506855569,"Ubb/Rps27a/Fau",3
"GO:0034450","GO:0034450","ubiquitin-ubiquitin ligase activity","3/2715","12/17763",0.273975975359565,0.647121168794064,0.549072506855569,"Prpf19/Ube4b/Ube4a",3
"GO:0034713","GO:0034713","type I transforming growth factor beta receptor binding","3/2715","12/17763",0.273975975359565,0.647121168794064,0.549072506855569,"Eng/Tgfbr2/Lrg1",3
"GO:0035251","GO:0035251","UDP-glucosyltransferase activity","3/2715","12/17763",0.273975975359565,0.647121168794064,0.549072506855569,"Gyg1/Ugcg/Uggt1",3
"GO:0035325","GO:0035325","Toll-like receptor binding","3/2715","12/17763",0.273975975359565,0.647121168794064,0.549072506855569,"Cd36/Tirap/Myd88",3
"GO:0046974","GO:0046974","histone H3K9 methyltransferase activity","3/2715","12/17763",0.273975975359565,0.647121168794064,0.549072506855569,"Ehmt2/Mecom/Suv39h1",3
"GO:0052650","GO:0052650","NADP-retinol dehydrogenase activity","3/2715","12/17763",0.273975975359565,0.647121168794064,0.549072506855569,"Rdh12/Dhrs3/Rdh11",3
"GO:0061778","GO:0061778","intracellular chloride channel activity","3/2715","12/17763",0.273975975359565,0.647121168794064,0.549072506855569,"Ttyh1/Clca3a1/Ano6",3
"GO:0086008","GO:0086008","voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization","3/2715","12/17763",0.273975975359565,0.647121168794064,0.549072506855569,"Kcnq1/Kcna5/Kcne5",3
"GO:0106019","GO:0106019","phosphatidylinositol-4,5-bisphosphate phosphatase activity","3/2715","12/17763",0.273975975359565,0.647121168794064,0.549072506855569,"Ocrl/Inpp5k/Pip4p1",3
"GO:0140829","GO:0140829","bicarbonate:monoatomic anion antiporter activity","3/2715","12/17763",0.273975975359565,0.647121168794064,0.549072506855569,"Slc4a1/Slc4a3/Slc4a8",3
"GO:0140900","GO:0140900","chloride:bicarbonate antiporter activity","3/2715","12/17763",0.273975975359565,0.647121168794064,0.549072506855569,"Slc4a1/Slc4a3/Slc4a8",3
"GO:0141047","GO:0141047","molecular tag activity","3/2715","12/17763",0.273975975359565,0.647121168794064,0.549072506855569,"Ubb/Rps27a/Fau",3
"GO:1990405","GO:1990405","protein antigen binding","3/2715","12/17763",0.273975975359565,0.647121168794064,0.549072506855569,"Ep400/Ep300/Hnrnpm",3
"GO:0008187","GO:0008187","poly-pyrimidine tract binding","6/2715","29/17763",0.276736737832097,0.649656366252178,0.551223583486697,"Fmr1/Hnrnpu/Cirbp/Dis3l2/Rps7/Dazap1",6
"GO:0030371","GO:0030371","translation repressor activity","6/2715","29/17763",0.276736737832097,0.649656366252178,0.551223583486697,"Fmr1/Shmt1/Tyms/Eif4ebp1/Cirbp/Paip2b",6
"GO:0051393","GO:0051393","alpha-actinin binding","6/2715","29/17763",0.276736737832097,0.649656366252178,0.551223583486697,"Mypn/Dag1/Magi1/Kcna5/Ttn/Alms1",6
"GO:0019956","GO:0019956","chemokine binding","7/2715","35/17763",0.281299960750438,0.656366575084356,0.556917094010968,"Itgb3/Ccr1/Cxcr2/Fgf2/Ackr1/Zfp36/Hmgb1",7
"GO:0043425","GO:0043425","bHLH transcription factor binding","7/2715","35/17763",0.281299960750438,0.656366575084356,0.556917094010968,"Sp1/Id3/Ube2i/Sirt1/Crebbp/Kdm1a/Ep300",7
"GO:0140272","GO:0140272","exogenous protein binding","7/2715","35/17763",0.281299960750438,0.656366575084356,0.556917094010968,"Slc3a2/Plscr1/Plscr2/Cd300ld/Dag1/Pvr/Cd300lf",7
"GO:0004812","GO:0004812","aminoacyl-tRNA ligase activity","8/2715","41/17763",0.283906728374929,0.659783241998073,0.559816084119577,"Vars1/Farsb/Eprs1/Lrrc47/Gars/Kars1/Iars1/Mars1",8
"GO:0016875","GO:0016875","ligase activity, forming carbon-oxygen bonds","8/2715","41/17763",0.283906728374929,0.659783241998073,0.559816084119577,"Vars1/Farsb/Eprs1/Lrrc47/Gars/Kars1/Iars1/Mars1",8
"GO:0030374","GO:0030374","nuclear receptor coactivator activity","10/2715","53/17763",0.285694994697354,0.661277993738365,0.561084358323461,"Brd8/Zmiz1/Actn1/Calcoco1/Helz2/Kdm4c/Kdm1a/Fgf2/Ncoa7/Tacc1",10
"GO:1901682","GO:1901682","sulfur compound transmembrane transporter activity","10/2715","53/17763",0.285694994697354,0.661277993738365,0.561084358323461,"Abcc1/Ralbp1/Slc1a1/Slc27a1/Abcc4/Ucp2/Atp7a/Slc26a8/Slc43a2/Slc26a10",10
"GO:0004016","GO:0004016","adenylate cyclase activity","4/2715","18/17763",0.291855967512996,0.671501279835679,0.569758661678758,"Adcy1/Adcy2/Adcy4/Npr1",4
"GO:0042577","GO:0042577","lipid phosphatase activity","4/2715","18/17763",0.291855967512996,0.671501279835679,0.569758661678758,"Lpin1/Lpin2/Plppr3/Plppr2",4
"GO:0051787","GO:0051787","misfolded protein binding","4/2715","18/17763",0.291855967512996,0.671501279835679,0.569758661678758,"Dnajb9/Clu/Bag6/Edem1",4
"GO:0101005","GO:0101005","deubiquitinase activity","16/2715","90/17763",0.295737351218152,0.679078808463153,0.57618807990813,"Eif3h/Zranb1/Eif3f/Usp11/Otud5/Usp3/Usp36/Usp54/Mindy4/Otud7b/Mindy1/Usp48/Usp42/Usp46/Mysm1/Usp31",16
"GO:0008081","GO:0008081","phosphoric diester hydrolase activity","15/2715","84/17763",0.297879077641554,0.680755503944796,0.577610730619827,"Pld3/Pde1c/Hmox1/Plcg1/Plcd3/Plcb3/Apex2/Pde8a/Ccr1/Pld1/Pde4c/Plcb4/Pde9a/Napepld/Pde7a",15
"GO:0016798","GO:0016798","hydrolase activity, acting on glycosyl bonds","21/2715","121/17763",0.298168012248295,0.680755503944796,0.577610730619827,"Man1a/Mpg/Man2a1/Oga/Hexa/Gaa/Il18rap/Il1r1/Klb/Edem1/Man2c1/Neil2/Acer2/Oard1/Chil3/Adprs/Ugt1a6a/Lyz1/Lyz2/Amy1/Ovgp1",21
"GO:0004683","GO:0004683","calmodulin-dependent protein kinase activity","5/2715","24/17763",0.300593339404196,0.680755503944796,0.577610730619827,"Mknk2/Dapk1/Mknk1/Mylk3/Mapkapk3",5
"GO:0016405","GO:0016405","CoA-ligase activity","5/2715","24/17763",0.300593339404196,0.680755503944796,0.577610730619827,"Acss1/Aacs/Acsm3/Slc27a1/Acsf2",5
"GO:0070300","GO:0070300","phosphatidic acid binding","5/2715","24/17763",0.300593339404196,0.680755503944796,0.577610730619827,"Deptor/Cidec/Micall1/Rapgef6/Gramd1b",5
"GO:0140102","GO:0140102","catalytic activity, acting on a rRNA","5/2715","24/17763",0.300593339404196,0.680755503944796,0.577610730619827,"Slfn4/Slfn3/Ftsj3/Slfn2/Slfn1",5
"GO:1990404","GO:1990404","NAD+-protein ADP-ribosyltransferase activity","5/2715","24/17763",0.300593339404196,0.680755503944796,0.577610730619827,"Zc3hav1/Tnks/Art3/Parp4/Art5",5
"GO:0140767","GO:0140767","enzyme-substrate adaptor activity","12/2715","66/17763",0.303698354683394,0.68644148661315,0.582435200762673,"Keap1/Klhl3/Zswim8/Klhl22/Epc1/Det1/Klhl2/Spsb2/Spsb1/Ambra1/Arrdc4/Tut1",12
"GO:0016409","GO:0016409","palmitoyltransferase activity","6/2715","30/17763",0.305020871010284,0.686742896719061,0.582690942670718,"Zdhhc24/Zdhhc12/Sptlc2/Glul/Zdhhc14/Zdhhc23",6
"GO:0034061","GO:0034061","DNA polymerase activity","6/2715","30/17763",0.305020871010284,0.686742896719061,0.582690942670718,"Tep1/Rev3l/Pold3/Pold1/Polg/Ptges3",6
"GO:0016251","GO:0016251","RNA polymerase II general transcription initiation factor activity","7/2715","36/17763",0.30708538015456,0.68688022511218,0.582807463731547,"Tbp/Taf5/Taf1/Gtf2a2/Snapc4/Taf4/Taf9b",7
"GO:0051721","GO:0051721","protein phosphatase 2A binding","7/2715","36/17763",0.30708538015456,0.68688022511218,0.582807463731547,"Akt1/Mapt/Ptpn1/Eif4ebp1/Foxo1/Adrb2/Cttnbp2nl",7
"GO:0001784","GO:0001784","phosphotyrosine residue binding","9/2715","48/17763",0.307460672193071,0.68688022511218,0.582807463731547,"Grb10/Cblb/Zap70/Fgr/Cbl/Pik3r1/Shb/Socs3/Sh2d3c",9
"GO:0140223","GO:0140223","general transcription initiation factor activity","9/2715","48/17763",0.307460672193071,0.68688022511218,0.582807463731547,"Brf1/Tbp/Taf5/Taf1/Gtf2a2/Snapc4/Taf4/Taf9b/Gtf3c2",9
"GO:0046943","GO:0046943","carboxylic acid transmembrane transporter activity","26/2715","153/17763",0.309676882001698,0.690495750409192,0.585875182165375,"Cd36/Slc1a3/Slc3a2/Slc36a2/Abcc1/Slc1a1/Sfxn2/Sfxn3/Slc16a14/Slc43a3/Slc43a1/Abcb1b/Slc10a6/Slc15a4/Slc7a10/Slco2b1/Slc7a2/Slc27a1/Slc7a6/Slc10a3/Abcc4/Ucp2/Slc26a8/Slc38a7/Slc43a2/Slc26a10",26
"GO:0000900","GO:0000900","mRNA regulatory element binding translation repressor activity","3/2715","13/17763",0.318856469035282,0.69749852601468,0.591816931163971,"Shmt1/Tyms/Paip2b",3
"GO:0001161","GO:0001161","intronic transcription regulatory region sequence-specific DNA binding","3/2715","13/17763",0.318856469035282,0.69749852601468,0.591816931163971,"Tbx1/Rxra/Hsf1",3
"GO:0016595","GO:0016595","glutamate binding","3/2715","13/17763",0.318856469035282,0.69749852601468,0.591816931163971,"Slc1a3/Slc1a1/Glul",3
"GO:0016661","GO:0016661","oxidoreductase activity, acting on other nitrogenous compounds as donors","3/2715","13/17763",0.318856469035282,0.69749852601468,0.591816931163971,"Cbs/Xdh/Aldh2",3
"GO:0022848","GO:0022848","acetylcholine-gated monoatomic cation-selective channel activity","3/2715","13/17763",0.318856469035282,0.69749852601468,0.591816931163971,"Chrna1/Chrna9/Chrnb1",3
"GO:0042834","GO:0042834","peptidoglycan binding","3/2715","13/17763",0.318856469035282,0.69749852601468,0.591816931163971,"Pglyrp1/Hk1/Nod2",3
"GO:0043121","GO:0043121","neurotrophin binding","3/2715","13/17763",0.318856469035282,0.69749852601468,0.591816931163971,"Ngfr/Furin/Sort1",3
"GO:0045295","GO:0045295","gamma-catenin binding","3/2715","13/17763",0.318856469035282,0.69749852601468,0.591816931163971,"Tcf7l2/Ptprj/Ctnna1",3
"GO:0097027","GO:0097027","ubiquitin-protein transferase activator activity","3/2715","13/17763",0.318856469035282,0.69749852601468,0.591816931163971,"Cdkn1b/Pex12/Entrep1",3
"GO:0102991","GO:0102991","myristoyl-CoA hydrolase activity","3/2715","13/17763",0.318856469035282,0.69749852601468,0.591816931163971,"Acot2/Acot9/Acot1",3
"GO:0005342","GO:0005342","organic acid transmembrane transporter activity","26/2715","154/17763",0.322175531089248,0.703426726669341,0.596846919598229,"Cd36/Slc1a3/Slc3a2/Slc36a2/Abcc1/Slc1a1/Sfxn2/Sfxn3/Slc16a14/Slc43a3/Slc43a1/Abcb1b/Slc10a6/Slc15a4/Slc7a10/Slco2b1/Slc7a2/Slc27a1/Slc7a6/Slc10a3/Abcc4/Ucp2/Slc26a8/Slc38a7/Slc43a2/Slc26a10",26
"GO:0004536","GO:0004536","DNA nuclease activity","11/2715","61/17763",0.32537279901435,0.707339785663764,0.600167090866224,"Pld3/Ercc1/Dnase2a/Apex2/Rps3/Rexo2/N4bp2/Pold1/Isg20/Trex1/Xrcc1",11
"GO:0016903","GO:0016903","oxidoreductase activity, acting on the aldehyde or oxo group of donors","11/2715","61/17763",0.32537279901435,0.707339785663764,0.600167090866224,"Aldh6a1/Dhtkd1/Cyp27a1/Aldh9a1/Aldh2/Aldh1a1/Aox1/Aox3/Rdh11/Aldh3b2/Aox2",11
"GO:0003697","GO:0003697","single-stranded DNA binding","21/2715","123/17763",0.326114223996112,0.707339785663764,0.600167090866224,"Rpa1/Ercc1/Hsf1/Mcm4/Nabp1/Ncl/Samhd1/Polr3c/Ybx1/Xpc/Rad52/Ybx3/Wdr48/Hnrnpu/Spen/Hnrnpa1/Pou4f1/Trex1/Pcbp2/Hmgb1/Cry2",21
"GO:0004714","GO:0004714","transmembrane receptor protein tyrosine kinase activity","10/2715","55/17763",0.327823371946249,0.707339785663764,0.600167090866224,"Igf1r/Insr/Tek/Mertk/Ros1/Flt1/Ephb4/Fgfr1/Fgfr3/Erbb2",10
"GO:1990756","GO:1990756","ubiquitin ligase-substrate adaptor activity","10/2715","55/17763",0.327823371946249,0.707339785663764,0.600167090866224,"Keap1/Klhl3/Zswim8/Klhl22/Det1/Klhl2/Spsb2/Spsb1/Ambra1/Arrdc4",10
"GO:0008373","GO:0008373","sialyltransferase activity","4/2715","19/17763",0.328867069178737,0.707339785663764,0.600167090866224,"St8sia6/St3gal1/St6galnac2/St6galnac4",4
"GO:0031434","GO:0031434","mitogen-activated protein kinase kinase binding","4/2715","19/17763",0.328867069178737,0.707339785663764,0.600167090866224,"Braf/Ksr1/Mapk8ip3/Nos1ap",4
"GO:0032794","GO:0032794","GTPase activating protein binding","4/2715","19/17763",0.328867069178737,0.707339785663764,0.600167090866224,"Gnai3/Tubb5/Akt1/Rgs14",4
"GO:0031491","GO:0031491","nucleosome binding","9/2715","49/17763",0.330055372978025,0.70857612600301,0.601216106911644,"Supt6/Arid1a/H3f3b/Mllt10/Ssrp1/Hp1bp3/Hmgn5/Rnf169/Arid1b",9
"GO:0004112","GO:0004112","cyclic-nucleotide phosphodiesterase activity","5/2715","25/17763",0.332740198439933,0.709967237490949,0.602396443931714,"Pde1c/Pde8a/Pde4c/Pde9a/Pde7a",5
"GO:0008266","GO:0008266","poly(U) RNA binding","5/2715","25/17763",0.332740198439933,0.709967237490949,0.602396443931714,"Fmr1/Cirbp/Dis3l2/Rps7/Dazap1",5
"GO:0022884","GO:0022884","macromolecule transmembrane transporter activity","5/2715","25/17763",0.332740198439933,0.709967237490949,0.602396443931714,"Abca1/Sec63/Slc15a4/Sidt2/Hnrnpa3",5
"GO:0004364","GO:0004364","glutathione transferase activity","6/2715","31/17763",0.333776805158082,0.709967237490949,0.602396443931714,"Gstm7/Ltc4s/Gsta3/Gstm2/Gstm1/Gstp1",6
"GO:0051861","GO:0051861","glycolipid binding","6/2715","31/17763",0.333776805158082,0.709967237490949,0.602396443931714,"Sell/Clec4e/Cln6/Fcgr4/Hspa2/Hmgb1",6
"GO:0046982","GO:0046982","protein heterodimerization activity","47/2715","288/17763",0.335501006884909,0.712322909838364,0.604395196226491,"Fmr1/Hip1r/Supt5/Phb2/Bcl2l1/Slc3a2/Arnt/Zfp318/Fxr2/Irak3/Xbp1/Bdkrb2/Hif1a/Bcl2l2/Hsf1/Runx1/Taf8/Zfp397/Tcof1/P4hb/Hexa/Taf3/Atf6/Ext2/Taf1/Irak1/Tenm3/Lsm6/Gtf2a2/Snx2/Gadd45a/Mcl1/Trmt112/Tlr4/Hip1/Pik3r1/Atf4/Taf9b/Fzd4/Ugt1a6a/Cebpb/Bak1/H2aj/Erbb2/Sim2/Ugt1a7c/Ugt1a6b",47
"GO:0042169","GO:0042169","SH2 domain binding","8/2715","44/17763",0.356456200949093,0.743143623630263,0.630546104898405,"Sqstm1/Rack1/Pag1/Afap1/Dlc1/Fgfr1/Dag1/Pirb",8
"GO:0050661","GO:0050661","NADP binding","8/2715","44/17763",0.356456200949093,0.743143623630263,0.630546104898405,"Lbr/Por/Ndor1/H6pd/Gsr/Dpyd/Fmo2/Nnt",8
"GO:0008194","GO:0008194","UDP-glycosyltransferase activity","23/2715","138/17763",0.360150214439387,0.743143623630263,0.630546104898405,"Mfng/Gyg1/Gcnt2/Galnt15/Hexa/Mgat4a/Ext2/Ugcg/B4galt1/A3galt2/Lfng/Glt28d2/B3gnt3/B3galt2/Galnt17/Ogt/B3galt1/Csgalnact1/Uggt1/Galnt18/Ugt1a6a/Ugt1a7c/Ugt1a6b",23
"GO:0008237","GO:0008237","metallopeptidase activity","29/2715","176/17763",0.36029803025791,0.743143623630263,0.630546104898405,"Mmp11/Mmp14/Mmp8/Adamts4/Lta4h/Mmp9/Dpep1/Cpm/Aebp1/Pitrm1/Eif3h/Lnpep/Lvrn/Rnpepl1/Adam15/Pappa/Adamts9/Eif3f/Nudt16/Anpep/Npepl1/Mmp3/Nrdc/Tll1/Dpep2/Clca3a1/Ece1/Mysm1/Pappa2",29
"GO:0051536","GO:0051536","iron-sulfur cluster binding","12/2715","69/17763",0.361678920721722,0.743143623630263,0.630546104898405,"Cdkal1/Cmah/Rev3l/Xdh/Dpyd/Pold1/Bola2/Abce1/Aox1/Mocs1/Aox3/Aox2",12
"GO:0051540","GO:0051540","metal cluster binding","12/2715","69/17763",0.361678920721722,0.743143623630263,0.630546104898405,"Cdkal1/Cmah/Rev3l/Xdh/Dpyd/Pold1/Bola2/Abce1/Aox1/Mocs1/Aox3/Aox2",12
"GO:0005126","GO:0005126","cytokine receptor binding","37/2715","227/17763",0.36191526077922,0.743143623630263,0.630546104898405,"Ngfr/Stat3/Pgf/Tnfsf14/Tmbim1/Tgfbr1/Nol3/Plcg1/Ccl6/Ccl9/Itgb3/Ripk1/Il6st/Gdnf/Osmr/Cxcl13/Ccl25/Eng/Il1b/Itch/Il6ra/Nsmaf/Tgfbr3/Ppbp/Vegfd/Irak1/Jak3/Tgfbr2/Myd88/Lrg1/Pik3r1/Cd300lf/Rasl11b/Zfp110/Irak4/Cd2ap/Tgfbr3l",37
"GO:0000339","GO:0000339","RNA cap binding","3/2715","14/17763",0.363793048961739,0.743143623630263,0.630546104898405,"Fmr1/Ncbp3/Larp1",3
"GO:0003906","GO:0003906","DNA-(apurinic or apyrimidinic site) endonuclease activity","3/2715","14/17763",0.363793048961739,0.743143623630263,0.630546104898405,"Apex2/Rps3/Neil2",3
"GO:0004089","GO:0004089","carbonate dehydratase activity","3/2715","14/17763",0.363793048961739,0.743143623630263,0.630546104898405,"Car4/Car1/Car5b",3
"GO:0015929","GO:0015929","hexosaminidase activity","3/2715","14/17763",0.363793048961739,0.743143623630263,0.630546104898405,"Oga/Hexa/Chil3",3
"GO:0042301","GO:0042301","phosphate ion binding","3/2715","14/17763",0.363793048961739,0.743143623630263,0.630546104898405,"Rela/Ptprf/Pnp",3
"GO:0051011","GO:0051011","microtubule minus-end binding","3/2715","14/17763",0.363793048961739,0.743143623630263,0.630546104898405,"Tubgcp2/Tmod3/Numa1",3
"GO:0003785","GO:0003785","actin monomer binding","5/2715","26/17763",0.365163392496616,0.743143623630263,0.630546104898405,"Twf1/Lima1/Pfn2/Pknox2/Prkce",5
"GO:0016417","GO:0016417","S-acyltransferase activity","5/2715","26/17763",0.365163392496616,0.743143623630263,0.630546104898405,"Zdhhc24/Zdhhc12/Glul/Zdhhc14/Zdhhc23",5
"GO:0019239","GO:0019239","deaminase activity","5/2715","26/17763",0.365163392496616,0.743143623630263,0.630546104898405,"Ampd3/Apobec3/Adarb1/Adat1/Gda",5
"GO:0070412","GO:0070412","R-SMAD binding","5/2715","26/17763",0.365163392496616,0.743143623630263,0.630546104898405,"Ddx5/Drosha/Smad4/Jun/Zc3h3",5
"GO:0140662","GO:0140662","ATP-dependent protein folding chaperone","5/2715","26/17763",0.365163392496616,0.743143623630263,0.630546104898405,"Cct4/Clpx/Hsp90ab1/Cct2/Hspa2",5
"GO:0004745","GO:0004745","NAD-retinol dehydrogenase activity","4/2715","20/17763",0.366102789476727,0.743143623630263,0.630546104898405,"Rdh12/Rdh5/Dhrs9/Dhrs3",4
"GO:0005123","GO:0005123","death receptor binding","4/2715","20/17763",0.366102789476727,0.743143623630263,0.630546104898405,"Tmbim1/Nol3/Ripk1/Nsmaf",4
"GO:0008525","GO:0008525","phosphatidylcholine transporter activity","4/2715","20/17763",0.366102789476727,0.743143623630263,0.630546104898405,"Abca1/Abca3/Abcb1b/Atp8b1",4
"GO:0016500","GO:0016500","protein-hormone receptor activity","4/2715","20/17763",0.366102789476727,0.743143623630263,0.630546104898405,"Igf1r/Insr/Adipor2/Lepr",4
"GO:0036041","GO:0036041","long-chain fatty acid binding","4/2715","20/17763",0.366102789476727,0.743143623630263,0.630546104898405,"Cd36/Snca/Stx3/Fabp4",4
"GO:0061608","GO:0061608","nuclear import signal receptor activity","4/2715","20/17763",0.366102789476727,0.743143623630263,0.630546104898405,"Kpnb1/Ipo4/Tmco6/Ipo5",4
"GO:1990381","GO:1990381","ubiquitin-specific protease binding","4/2715","20/17763",0.366102789476727,0.743143623630263,0.630546104898405,"Rad23a/Prkn/Bag6/Syvn1",4
"GO:0016712","GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen","9/2715","51/17763",0.376009044900747,0.761913064667304,0.646471691232864,"Cyp4f18/Hmox1/Cyp2ab1/Cyp1b1/Cyp2c23/Cyp2e1/Cyp4b1/Cyp2d22/Cyp4v3",9
"GO:0015631","GO:0015631","tubulin binding","60/2715","377/17763",0.387309985771119,0.783437887155241,0.664735176980204,"Fmr1/Emd/Spag5/Mast2/Ndrg1/Tpr/Zfp207/Mapt/Gabarap/Cep57l1/Reep3/Klc1/Jmy/Nisch/Prkn/Clip4/Washc1/Hdgfl3/Sbds/Tubgcp2/Snca/Map4k4/Ttll11/Bcl2l11/Map1lc3a/B4galt1/Maco1/Mapre3/Pdcd5/Rps3/Abraxas2/Map1lc3b/Dnm2/Cep350/Dysf/Ino80/Neil2/Mid1/Ranbp10/Spag6/Dag1/Dnm3/Eml2/Kif21b/Setd2/Togaram2/Whamm/Ccdc66/Clip1/Rgs14/Ezr/Hook2/Fes/Tmod3/Bcas3/Alms1/Numa1/Lrrc61/Spc24/Kif28",60
"GO:0015171","GO:0015171","amino acid transmembrane transporter activity","14/2715","83/17763",0.38914089622084,0.784393953115305,0.665546384461471,"Slc1a3/Slc3a2/Slc36a2/Slc1a1/Sfxn2/Sfxn3/Slc43a1/Slc15a4/Slc7a10/Slc7a2/Slc7a6/Ucp2/Slc38a7/Slc43a2",14
"GO:0043621","GO:0043621","protein self-association","14/2715","83/17763",0.38914089622084,0.784393953115305,0.665546384461471,"Dvl2/Bcl2l2/Retreg1/Hsf1/Plec/Shank3/Ahcy/Tec/Foxp1/Myd88/Malt1/Eml2/Ttn/Acvr2a",14
"GO:0001618","GO:0001618","virus receptor activity","6/2715","33/17763",0.391991959100642,0.78842946838519,0.668970458023797,"Plscr1/Plscr2/Cd300ld/Dag1/Pvr/Cd300lf",6
"GO:0032934","GO:0032934","sterol binding","10/2715","58/17763",0.392907913032258,0.78842946838519,0.668970458023797,"Stard3/Osbp2/Npc2/Apod/Npc1/Rorc/Prom1/Rora/Gramd1b/Stard5",10
"GO:0016878","GO:0016878","acid-thiol ligase activity","5/2715","27/17763",0.397627134864481,0.78842946838519,0.668970458023797,"Acss1/Aacs/Acsm3/Slc27a1/Acsf2",5
"GO:0140318","GO:0140318","protein transporter activity","5/2715","27/17763",0.397627134864481,0.78842946838519,0.668970458023797,"Igf1r/Abca1/Sec63/Gpihbp1/Atp13a1",5
"GO:0003925","GO:0003925","G protein activity","9/2715","52/17763",0.399196150047263,0.78842946838519,0.668970458023797,"Rac1/Rasl10b/Rit1/Rasl11a/Rab27a/Rab2a/Rasl11b/Rab11b/Rab7",9
"GO:0005253","GO:0005253","monoatomic anion channel activity","15/2715","90/17763",0.401139705950017,0.78842946838519,0.668970458023797,"Clic1/Gabrr2/Slc1a1/Clcc1/Gabrr1/Clcn6/Ttyh1/Gabre/Slc26a8/Clic4/Lrrc8c/Clca3a1/Ano6/Lrrc8b/Apol11b",15
"GO:0015125","GO:0015125","bile acid transmembrane transporter activity","4/2715","21/17763",0.403216172883564,0.78842946838519,0.668970458023797,"Slc10a6/Slco2b1/Slc10a3/Abcc4",4
"GO:0015271","GO:0015271","outward rectifier potassium channel activity","4/2715","21/17763",0.403216172883564,0.78842946838519,0.668970458023797,"Kcnq1/Kcna2/Kcna5/Kcnt1",4
"GO:0016780","GO:0016780","phosphotransferase activity, for other substituted phosphate groups","4/2715","21/17763",0.403216172883564,0.78842946838519,0.668970458023797,"Samd8/Gnptab/Gnptg/Sgms1",4
"GO:0019825","GO:0019825","oxygen binding","4/2715","21/17763",0.403216172883564,0.78842946838519,0.668970458023797,"Cbs/Hbb-b1/Hba-a1/Hbb-bt",4
"GO:0030215","GO:0030215","semaphorin receptor binding","4/2715","21/17763",0.403216172883564,0.78842946838519,0.668970458023797,"Sema6b/Sema3g/Sema3f/Sema7a",4
"GO:0031681","GO:0031681","G-protein beta-subunit binding","4/2715","21/17763",0.403216172883564,0.78842946838519,0.668970458023797,"Rgs11/Rasd2/Gng2/Rasd1",4
"GO:0051010","GO:0051010","microtubule plus-end binding","4/2715","21/17763",0.403216172883564,0.78842946838519,0.668970458023797,"Clip4/Mapre3/Clip1/Numa1",4
"GO:0070628","GO:0070628","proteasome binding","4/2715","21/17763",0.403216172883564,0.78842946838519,0.668970458023797,"Rad23a/Bag6/Rad23b/Adrm1",4
"GO:0015085","GO:0015085","calcium ion transmembrane transporter activity","20/2715","122/17763",0.404123231818789,0.78842946838519,0.668970458023797,"Mcoln1/Trpm2/Pkd2l2/Psen1/Cacng1/Atp2a3/Cacnb1/Cacna1i/P2rx4/Itpr2/Ryr1/Atp2a1/Rasa3/Atp2c1/Tpcn1/Orai2/Itpr3/Catsper4/Hrh1/Slc8a1",20
"GO:0004843","GO:0004843","cysteine-type deubiquitinase activity","14/2715","84/17763",0.407393259936697,0.78842946838519,0.668970458023797,"Zranb1/Eif3f/Usp11/Otud5/Usp3/Usp36/Usp54/Mindy4/Otud7b/Mindy1/Usp48/Usp42/Usp46/Usp31",14
"GO:0016779","GO:0016779","nucleotidyltransferase activity","22/2715","135/17763",0.407505327389714,0.78842946838519,0.668970458023797,"Tep1/Rev3l/Papss2/Polr1b/Polr3c/Pold3/Tnks/Polr2c/Kars1/Oas3/Art3/Pold1/Polg/Tent2/Tent5c/Tent5b/Polr1a/Parp4/Cds2/Art5/Ptges3/Tut1",22
"GO:0019842","GO:0019842","vitamin binding","22/2715","135/17763",0.407505327389714,0.78842946838519,0.668970458023797,"Gnmt/Tcn2/Acaca/Shmt1/Sptlc2/Pygl/Tkt/Csad/Cbs/Pcx/Alas2/Tyms/Dhtkd1/Hdc/Lrat/Abca4/Cth/Oat/Egln3/Mocos/Kyat3/Acacb",22
"GO:0005159","GO:0005159","insulin-like growth factor receptor binding","3/2715","15/17763",0.408208503977787,0.78842946838519,0.668970458023797,"Insr/Pik3r1/Igf2",3
"GO:0015116","GO:0015116","sulfate transmembrane transporter activity","3/2715","15/17763",0.408208503977787,0.78842946838519,0.668970458023797,"Ucp2/Slc26a8/Slc26a10",3
"GO:0016722","GO:0016722","oxidoreductase activity, acting on metal ions","3/2715","15/17763",0.408208503977787,0.78842946838519,0.668970458023797,"Cp/Fth1/Hephl1",3
"GO:0022858","GO:0022858","alanine transmembrane transporter activity","3/2715","15/17763",0.408208503977787,0.78842946838519,0.668970458023797,"Slc3a2/Slc36a2/Slc38a7",3
"GO:0047555","GO:0047555","3',5'-cyclic-GMP phosphodiesterase activity","3/2715","15/17763",0.408208503977787,0.78842946838519,0.668970458023797,"Pde1c/Pde8a/Pde9a",3
