"","Name","Chromosome","Type","Start","End","Strand","Alias","Derivation","pvalue","padj","ATG7.vs.GFP_LFC","ATG7.vs.GFP_pvalue","ATG7.vs.GFP_FDR","ATG14.vs.GFP_LFC","ATG14.vs.GFP_pvalue","ATG14.vs.GFP_FDR","ATG7.vs.ATG14_LFC","ATG7.vs.ATG14_pvalue","ATG7.vs.ATG14_FDR","cluster"
"MIMAT0003185","mmu-miR-369-5p","chr12","miRNA",109743431,109743452,"+","MIMAT0003185","MI0003535",1.05605543092782e-07,8.55960717699394e-07,-0.0793811936622998,0.613908535565395,0.857870534592425,1.38868436888446,8.44320509361804e-06,7.80996471159668e-05,-1.62625838099269,6.69729096227625e-07,5.33473866305453e-06,1
"MIMAT0003186","mmu-miR-369-3p","chr12","miRNA",109743466,109743486,"+","MIMAT0003186","MI0003535",2.97386568546215e-16,6.54250450801673e-15,-0.327549863133483,0.0953391533667499,0.327487762192004,1.96186482000322,8.00659831396196e-10,1.77746482569955e-08,-2.6490919686759,5.64430862549934e-15,1.30383529249035e-13,1
"MIMAT0003187","mmu-miR-20b-5p","chrX","miRNA",52742159,52742181,"-","MIMAT0003187","MI0003536",0.354214983713893,0.495900977199451,0.0766735862359927,0.68357142126777,0.910340157595761,0.549209374313885,0.170721880236288,0.338395155468356,-0.539416006740216,0.327578478639169,0.483518393390722,NA
"MIMAT0003188","mmu-miR-503-5p","chrX","miRNA",53054027,53054049,"-","MIMAT0003188","MI0003538",0.10705156797529,0.20269600165813,0.313922709770377,0.11719636523253,0.373148090666914,-0.0865637589647139,0.692411410288542,0.837685738877691,0.663944685877347,0.0500422155713843,0.110092874257046,NA
"MIMAT0003451","mmu-miR-677-5p","chr10","miRNA",128085291,128085312,"+","MIMAT0003451","MI0004634",0.0311878431640698,0.0762369499566152,-0.0129767326219542,0.936492789418348,0.981380961775757,0.701249747798614,0.0293671015012897,0.0953372524639083,-0.806728350662394,0.0236336776553154,0.059665350146206,1
"MIMAT0003453","mmu-miR-497a-5p","chr11","miRNA",70234730,70234751,"+","MIMAT0003453","MI0004636",1.75076956690082e-09,1.68511570814204e-08,1.8946355617059,3.76834564139493e-08,1.45937749384931e-06,0.103208392041643,0.64855817583061,0.812301959502024,1.83539453263061,5.7042409041055e-07,4.70599874588704e-06,3
"MIMAT0003454","mmu-miR-423-3p","chr11","miRNA",77078086,77078108,"-","MIMAT0003454","MI0004637",2.9140161519756e-11,3.8465013206078e-10,0.841052725724502,0.000356085930412053,0.00388955400911627,-0.909948506541683,0.000425304604739067,0.00245240577278112,1.90425327368693,1.33499376520538e-12,2.46706847809954e-11,3
"MIMAT0003456","mmu-miR-495-3p","chr12","miRNA",109718795,109718816,"+","MIMAT0003456","MI0004639",0.00164197858616524,0.00570371508878451,-0.0226913458732796,0.905455679808718,0.971597278585677,1.38977713773842,0.00381815470238366,0.017476914307818,-1.78636776541321,0.00240856869957311,0.00849434152063187,1
"MIMAT0003459","mmu-miR-682","chr13","miRNA",75645119,75645139,"+","MIMAT0003459","MI0004644",0.00108152176693692,0.00390361762753795,-2.41739502783553,0.00134818862000781,0.0119651740025693,0.0197928341122747,0.956700549929775,0.986168479850239,-2.94332415509996,0.0012358806622497,0.00479812492402823,4
"MIMAT0003474","mmu-miR-694","chr18","miRNA",66219276,66219294,"-","MIMAT0003474","MI0004664",0.0768379460716057,0.159905995878747,0.0413343769853723,0.826882378945164,0.952141321282372,-0.90260497536569,0.0411388097308623,0.121770876803353,1.40286051897658,0.0242821229054884,0.060969243382259,NA
"MIMAT0003475","mmu-miR-146b-5p","chr19","miRNA",46342790,46342811,"+","MIMAT0003475","MI0004665",0.0233278546384551,0.0598748269053681,0.351817273215896,0.0898224498565967,0.318869696990918,-0.248898369140125,0.318493412624297,0.539736928264076,0.959060163971216,0.00749421360402745,0.023394099223383,3
"MIMAT0003482","mmu-miR-499-5p","chr2","miRNA",155622893,155622913,"+","MIMAT0003482","MI0004676",8.81018884208329e-11,1.04366852436987e-09,1.16039498298196,2.83286289772329e-06,5.4854527019551e-05,-0.388715181154109,0.0778234495272312,0.201997223477671,1.7407908095155,1.37136707522673e-10,2.0437793185637e-09,3
"MIMAT0003485","mmu-miR-455-5p","chr4","miRNA",63256867,63256888,"+","MIMAT0003485","MI0004679",0.247286825741035,0.389919841270848,0.391191270417293,0.0920167141782974,0.323959671404584,0.298810597318044,0.41960367231752,0.644650624598543,0.485346992211577,0.385122582185358,0.532714469968969,NA
"MIMAT0003486","mmu-miR-491-5p","chr4","miRNA",88122057,88122078,"+","MIMAT0003486","MI0004680",0.0335612123056804,0.0807566671105436,0.0600558161089381,0.717287189773997,0.926609787523618,-0.710572392589868,0.03165727822634,0.0996867484574112,0.93872983970157,0.0120743001961702,0.0344341153742632,2
"MIMAT0003491","mmu-miR-701-5p","chr5","miRNA",111004170,111004190,"+","MIMAT0003491","MI0004685",0.701749355956684,0.792685091569653,-0.158901257180462,0.398444195848753,NA,-0.0940401078599684,0.792844070714493,0.902622480505731,-0.31562685235367,0.567482187393993,0.680007349764494,NA
"MIMAT0003492","mmu-miR-702-3p","chr5","miRNA",136991520,136991541,"+","MIMAT0003492","MI0004686",0.694273743797376,0.788094519986211,0.163926023980131,0.38922335075245,0.696257486563556,0.166937131938198,0.644972336390336,0.811239992513624,0.215479179695144,0.693606821398736,0.786799344202624,NA
"MIMAT0003493","mmu-miR-703","chr5","miRNA",98475616,98475636,"-","MIMAT0003493","MI0004687",7.74401538563549e-05,0.000347352923122679,-1.55153902166843,8.42732292362167e-05,0.00108789077741298,0.119182688625872,0.672410397054305,0.823018861558646,-2.02774503447863,1.52890088937265e-05,8.7203976653107e-05,4
"MIMAT0003507","mmu-miR-500-3p","chrX","miRNA",7237695,7237716,"-","MIMAT0003507","MI0004702",0.306406964162315,0.455176904961381,-0.0287327611729619,0.854132399496322,0.960107022783139,-0.370453481482334,0.149529822586399,0.317323197409186,0.365829011579271,0.207175356474708,0.345541569282726,NA
"MIMAT0003508","mmu-miR-501-5p","chrX","miRNA",7241307,7241328,"-","MIMAT0003508","MI0004703",0.468935767140419,0.613734630081794,0.0377099380755818,0.834025556131268,0.952141321282372,0.428195760686305,0.262115518382638,0.467386707477475,-0.517301239680336,0.356852268042988,0.513252101780241,NA
"MIMAT0003509","mmu-miR-501-3p","chrX","miRNA",7241270,7241291,"-","MIMAT0003509","MI0004703",0.166068331922969,0.281038715561947,-0.040672581067753,0.818365668930475,0.949928542137282,0.489489787154886,0.139910340575113,0.300097542103141,-0.693778162993784,0.0874400911138377,0.179024749181934,NA
"MIMAT0003511","mmu-miR-450b-5p","chrX","miRNA",53048044,53048065,"-","MIMAT0003511","MI0004705",6.31044264525823e-06,3.51255964109555e-05,0.240157138389972,0.160783072858296,0.448519713686001,-1.03463865755959,0.000342035917563568,0.0020433753632929,1.5001890109144,6.55858729067151e-07,5.31590759349165e-06,2
"MIMAT0003512","mmu-miR-450b-3p","chrX","miRNA",53048008,53048029,"-","MIMAT0003512","MI0004705",7.58583417313778e-07,5.15390498233773e-06,0.205464934994995,0.175465563850441,0.45625880029911,-0.96867419646611,6.60041099818691e-05,0.000532833178762725,1.33380707525718,9.12283928477122e-08,8.60153418278429e-07,2
"MIMAT0003513","mmu-miR-505-3p","chrX","miRNA",60394416,60394437,"-","MIMAT0003513","MI0004706",0.00198113519530957,0.00673003279583105,0.190620826040542,0.352301247575848,0.667694816102437,1.74835342848016,0.000984513404884446,0.00527738912757214,-1.43398305942224,0.0145916484112854,0.0396549503883167,1
"MIMAT0003711","mmu-miR-652-3p","chrX","miRNA",142739060,142739080,"+","MIMAT0003711","MI0004965",3.91907202742002e-06,2.32129650854878e-05,1.23389707312429,5.26721941657948e-05,0.000747945157154287,-0.0474074051839416,0.817683002173677,0.923794536806902,1.4879132841412,1.92379102983804e-05,0.000104563700680609,3
"MIMAT0003730","mmu-miR-592-5p","chr6","miRNA",27936711,27936733,"-","MIMAT0003730","MI0004127",0.0801196275751095,0.165246731873663,-0.0244520837016282,0.89723884664979,0.971597278585677,-0.99131968222235,0.0285825990882387,0.0952018902025922,1.25457497246961,0.0382539473991891,0.0879269835742556,NA
"MIMAT0003731","mmu-miR-671-5p","chr5","miRNA",24592132,24592154,"+","MIMAT0003731","MI0004133",0.00348886920271105,0.0110401203537843,-0.0501120593726301,0.714594975271313,0.926609787523618,0.619391993962695,0.00805814843866658,0.034074456254933,-0.742520065155466,0.00255132470047264,0.00886249632795759,1
"MIMAT0003738","mmu-miR-496a-3p","chr12","miRNA",109739165,109739186,"+","MIMAT0003738","MI0004589",0.591148472486063,0.714373673311122,0.176643043902502,0.322886493461104,NA,0.314744133032102,0.357798403885496,NA,0.0331545642005899,0.950683121335487,0.967435246821575,NA
"MIMAT0003740","mmu-miR-674-5p","chr2","miRNA",117185151,117185172,"+","MIMAT0003740","MI0004611",0.0540100327999304,0.117701109214943,0.428843584039034,0.0163392141787005,0.0994357891446632,0.29420285711342,0.108587333901062,0.255094054243765,0.136760489766679,0.430724160434985,0.582704920987355,NA
"MIMAT0003741","mmu-miR-674-3p","chr2","miRNA",117185186,117185207,"+","MIMAT0003741","MI0004611",8.47616998303323e-06,4.59923912462282e-05,0.152358628973587,0.35969305506187,0.669123325136928,-1.26265573211081,7.72223187265594e-05,0.000601521219554252,1.63794313999568,1.16303601471002e-06,8.75570404583955e-06,2
"MIMAT0003742","mmu-miR-455-3p","chr4","miRNA",63256904,63256924,"+","MIMAT0003742","MI0004679",0.722250276253202,0.811872573306519,-0.0997673292766878,0.60957295806606,0.857870534592425,0.104298475757668,0.766230181291369,0.888266842019237,-0.393821560571013,0.421010072498858,0.577171078618612,NA
"MIMAT0003782","mmu-miR-676-3p","chrX","miRNA",100381151,100381171,"+","MIMAT0003782","MI0005003",0.527051078418957,0.659885090053003,0.0739125586323293,0.692875499310717,0.914050219811757,0.426823673278725,0.271037992277884,0.476721326274948,-0.391642254533165,0.471817807215096,0.609750679289424,NA
"MIMAT0003896","mmu-miR-763","chr10","miRNA",120448052,120448073,"-","MIMAT0003896","MI0004516",0.311446596342126,0.459653950761619,-0.0213168914911337,0.904098794185843,NA,0.459845051683709,0.228486330125231,0.433538164853002,-0.77612298198532,0.182734775083028,0.316192756885239,NA
"MIMAT0003898","mmu-miR-760-3p","chr3","miRNA",122293615,122293634,"-","MIMAT0003898","MI0004605",0.21527453427056,0.34775117074475,0.28935742549295,0.169510971604334,0.448519713686001,-0.0590749818320076,0.868540395251341,0.946248788280044,0.897124928352883,0.130213022246157,0.242574259184374,NA
"MIMAT0004186","mmu-miR-301b-3p","chr16","miRNA",17124420,17124442,"-","MIMAT0004186","MI0004122",0.196154184084305,0.321358982435989,0.00622233410266814,0.968974246728107,0.985162360635259,0.431414954717867,0.120446160246529,0.275660284275561,-0.483724595711632,0.12829715502512,0.239972816281804,NA
"MIMAT0004187","mmu-miR-744-5p","chr11","miRNA",65734799,65734820,"-","MIMAT0004187","MI0004124",0.020150681005185,0.0532844448460633,0.472671798276596,0.0271242501639276,0.146479570183544,0.785845058331659,0.0068034344047457,0.0293950072018672,-0.118559203249347,0.607576182473589,0.714249863365899,1
"MIMAT0004324","mmu-miR-181d-5p","chr8","miRNA",84178759,84178781,"-","MIMAT0004324","MI0005450",5.29345305561537e-05,0.000249548501193296,0.548826535450893,0.0078300883746099,0.0565358923319291,-0.36830550684559,0.0853731037423014,0.212953135177426,1.15971379147418,1.26837321764851e-05,7.81317902071482e-05,3
"MIMAT0004519","mmu-let-7g-3p","chr9","miRNA",106178902,106178923,"+","MIMAT0004519","MI0000137",0.00879179063926187,0.0253862954708686,-0.0896490555660039,0.617529196117529,0.857870534592425,0.855786769496233,0.0213715702047196,0.0760492331729028,-1.19941762075333,0.00502720584381015,0.0161289520822242,1
"MIMAT0004520","mmu-let-7i-3p","chr10","miRNA",122985642,122985663,"-","MIMAT0004520","MI0000138",0.434332541072078,0.581627924566087,-0.119947820928302,0.467628812682136,0.754582856827992,0.1212442011594,0.569173286084607,0.76365821486378,-0.383738720043122,0.195839712059941,0.331737637844188,NA
"MIMAT0004521","mmu-miR-15b-3p","chr3","miRNA",69009813,69009834,"+","MIMAT0004521","MI0000140",0.0980586262396178,0.192779086479589,-0.057898109673771,0.667478723742568,0.902685512108997,0.28926049588381,0.11166563860913,0.259578762002375,-0.447724035949571,0.0432750267076924,0.0970537006745335,NA
"MIMAT0004522","mmu-miR-27b-5p","chr13","miRNA",63300718,63300739,"+","MIMAT0004522","MI0000142",0.996670825078427,0.996670825078427,0.00590990185238179,0.972424699595867,0.986316481018665,-0.0118492285711701,0.962561544656381,0.986168479850239,0.026168824950269,0.935108319698712,0.955796556860188,NA
"MIMAT0004523","mmu-miR-29b-1-5p","chr6","miRNA",31063067,31063088,"-","MIMAT0004523","MI0000143",0.103128345813301,0.198522065690604,0.311125989375221,0.155397813043226,0.447618830763516,-0.192951879406849,0.525076741570584,0.730827815853728,0.904608729108631,0.0418135865883441,0.094695475508897,NA
"MIMAT0004524","mmu-miR-30b-3p","chr15","miRNA",68337431,68337452,"-","MIMAT0004524","MI0000145",0.181687947665843,0.301941841084962,-0.436474898589753,0.0652148243679583,0.250283920547299,-0.158296321974898,0.55843304108555,0.755927653176781,-0.458867464015277,0.216100931728047,0.353625135924498,NA
"MIMAT0004525","mmu-miR-99b-3p","chr17","miRNA",17830232,17830253,"+","MIMAT0004525","MI0000147",3.17565900771503e-09,2.99419277870275e-08,1.10149457826398,7.99446396248011e-07,1.89202313778696e-05,-0.0750885995059567,0.569303759279079,0.76365821486378,1.31171511045509,3.79416777365072e-08,3.72958619452475e-07,3
"MIMAT0004526","mmu-miR-101a-5p","chr4","miRNA",101346993,101347014,"-","MIMAT0004526","MI0000148",0.980802710937745,0.99153359398958,0.0195893921759268,0.90832566176463,NA,0.0674542889136875,0.844271899991464,0.937141808990525,-0.0449421940422614,0.933988964304801,0.955796556860188,NA
"MIMAT0004528","mmu-miR-125a-3p","chr17","miRNA",17830855,17830876,"+","MIMAT0004528","MI0000151",0.0274156328816818,0.0692132371111311,0.386702975415632,0.0373353115233115,0.171514895306986,-0.0535011609462297,0.722951895419399,0.85191774003137,0.638354762938306,0.0150961192807626,0.0407860064778499,3
"MIMAT0004529","mmu-miR-125b-2-3p","chr16","miRNA",77646318,77646339,"+","MIMAT0004529","MI0000152",0.329470167865065,0.468354515549723,-0.0815633063278474,0.592277229748522,0.84952895580091,0.184929290907245,0.352494160577351,0.579720071860976,-0.390471178936885,0.142887180387666,0.259675579327569,NA
"MIMAT0004534","mmu-miR-145a-3p","chr18","miRNA",61647827,61647848,"-","MIMAT0004534","MI0000169",0.0591843719609006,0.128371736365897,0.221145076424268,0.198350053977982,0.488422676269483,-0.235471067994395,0.274842277872177,0.480432958170263,0.721941435481625,0.0178096902862712,0.0472877983463064,NA
"MIMAT0004536","mmu-miR-151-5p","chr15","miRNA",73254855,73254875,"-","MIMAT0004536","MI0000173",0.384322266866898,0.532806087962139,0.009319560869454,0.945247105009978,0.981380961775757,-0.19475773544797,0.239106976401732,0.447855605117328,0.250008997158235,0.212766705342763,0.35106506381556,NA
"MIMAT0004537","mmu-miR-154-3p","chr12","miRNA",109738474,109738495,"+","MIMAT0004537","MI0000176",0.0249564453255404,0.0637009819911584,0.645621511496819,0.027397518415416,0.146479570183544,1.5601173292688,0.00503107532497225,0.0223379744428768,-0.391888147617799,0.478347434748134,0.614337944810282,1
"MIMAT0004538","mmu-miR-10b-3p","chr2","miRNA",74726114,74726135,"+","MIMAT0004538","MI0000221",0.554389109988994,0.683007383506441,-0.0441532125271238,0.798012940680978,0.949928542137282,0.211532628722446,0.437560598411113,0.656340897616669,-0.361626789213397,0.301640611712552,0.456911352823604,NA
"MIMAT0004539","mmu-miR-183-3p","chr6","miRNA",30169672,30169693,"-","MIMAT0004539","MI0000225",0.00564756259611217,0.0170534243098289,0.22979198247855,0.268156971229954,0.59497327991646,-0.909322391523477,0.0255768226360506,0.0880318546543137,1.65821993100504,0.000876237436994654,0.00361447942760295,2
"MIMAT0004542","mmu-miR-191-3p","chr9","miRNA",108568367,108568388,"+","MIMAT0004542","MI0000233",0.261335964879631,0.407895999237803,-0.0219770319753825,0.878372554253519,0.971597278585677,-0.325708498171406,0.129949413421236,0.287052435617059,0.326920803686482,0.172451802459188,0.301790654303578,NA
"MIMAT0004544","mmu-miR-193a-5p","chr11","miRNA",79711975,79711996,"+","MIMAT0004544","MI0000235",0.00915718114780083,0.0262771285110806,-0.250449254466722,0.158846604785285,0.448519713686001,-0.935520671783795,0.00203948932889696,0.00995091496736537,0.497423070450381,0.0883950755815437,0.179116337362602,2
"MIMAT0004546","mmu-miR-202-5p","chr7","miRNA",139957732,139957752,"-","MIMAT0004546","MI0000245",0.00519896545028049,0.0159067684637721,0.1711638393946,0.397906323048953,0.698484187586024,-1.2384691861966,0.0107202542637788,0.0428810170551152,2.30480079034971,0.00105041911501414,0.00418492713847524,2
"MIMAT0004576","mmu-miR-296-3p","chr2","miRNA",174267058,174267079,"-","MIMAT0004576","MI0000394",7.98823703275736e-08,6.71011910751618e-07,0.154805907674232,0.313054488650969,0.645025415344662,1.40376850049354,1.74163991474693e-07,2.34089148415742e-06,-1.1693565109498,2.24210405105581e-05,0.000120447915300905,1
"MIMAT0004580","mmu-miR-34c-3p","chr9","miRNA",51103044,51103065,"-","MIMAT0004580","MI0000403",4.84177928008289e-05,0.000230608456432814,0.0980273718916132,0.472699530395468,0.758543049942073,-0.828536264740438,0.000302753792184594,0.00186698171847166,1.01859356882112,1.48484277691227e-05,8.59851863811281e-05,2
"MIMAT0004581","mmu-miR-34b-3p","chr9","miRNA",51103574,51103595,"-","MIMAT0004581","MI0000404",0.000378852485438928,0.0015353495462525,0.312447819444105,0.0944803953908978,0.327487762192004,-0.665457463197944,0.0179887526203781,0.0671176988525032,1.25284799508571,5.46025257509695e-05,0.000274199640184217,2
"MIMAT0004582","mmu-miR-106b-3p","chr5","miRNA",138165746,138165767,"-","MIMAT0004582","MI0000407",0.0997845069007708,0.1945166337053,0.401158124968506,0.0463531105926917,0.197464251124867,0.0700347006774271,0.699907722114992,0.840445976131168,0.439046593141616,0.111299900932589,0.214252309295234,NA
"MIMAT0004583","mmu-miR-130b-5p","chr16","miRNA",17124109,17124130,"-","MIMAT0004583","MI0000408",0.187670552901259,0.310766291901009,0.0384133860398095,0.836598614254948,0.952141321282372,-0.585255959711504,0.122722381305405,0.276975637336591,0.836098834692727,0.0801766225717944,0.167609048091263,NA
"MIMAT0004616","mmu-miR-30c-1-3p","chr4","miRNA",120769546,120769567,"-","MIMAT0004616","MI0000547",0.412747354402167,0.56085081686412,-0.114319608207018,0.560775831984021,0.826610741955685,0.275108745357683,0.456604220677523,0.671298920466293,-0.702177382213531,0.185427788841421,0.319655367331107,NA
"MIMAT0004620","mmu-let-7a-1-3p","chr13","miRNA",48538188,48538209,"-","MIMAT0004620","MI0000556",2.87232494261357e-05,0.000144962619589161,0.0576138063544303,0.660976449987245,0.896738750619638,-0.855202367682652,9.85151904706531e-05,0.000724740116873306,0.972278804653141,1.47102808336231e-05,8.59851863811281e-05,2
"MIMAT0004621","mmu-let-7b-3p","chr15","miRNA",85707379,85707400,"+","MIMAT0004621","MI0000558",0.203258629274056,0.331821507860827,0.179794970839584,0.326330915687971,0.647151665524342,-0.208158889532014,0.422570074833074,0.646969355951328,0.646070482946594,0.0758917235902662,0.159372619539559,NA
"MIMAT0004623","mmu-let-7f-1-3p","chr13","miRNA",48537833,48537854,"-","MIMAT0004623","MI0000562",3.45247403632808e-20,1.77227000531508e-18,0.345762577978406,0.0536707518308556,0.213679815700416,-2.19318225056958,5.15287449131761e-16,3.44223001498587e-14,2.80229526870239,1.48500265354098e-23,1.14345204322656e-21,2
"MIMAT0004624","mmu-miR-15a-3p","chr14","miRNA",61632038,61632059,"-","MIMAT0004624","MI0000564",0.0194747635464433,0.0523794715624854,-0.397726345164313,0.0994290949016214,0.333518066362919,0.50351746900261,0.201500094641304,0.388982791394518,-1.78664181862031,0.00366157218322074,0.0120831882046284,1
"MIMAT0004626","mmu-miR-18a-3p","chr14","miRNA",115043908,115043929,"+","MIMAT0004626","MI0000567",0.313390519853041,0.459653950761619,0.250522289401704,0.209276348627344,0.506543889291186,0.44372755810543,0.152990566244778,0.318909912735594,-0.060158569809032,0.850558449526581,0.907524257924436,NA
"MIMAT0004627","mmu-miR-20a-3p","chr14","miRNA",115044219,115044240,"+","MIMAT0004627","MI0000568",0.1286205655263,0.23394764280768,0.0455138958139812,0.802402426926541,0.949928542137282,0.674181738590007,0.0688725225886233,0.185685485581843,-0.672134339528754,0.114302074456534,0.217879070802499,NA
"MIMAT0004628","mmu-miR-21a-3p","chr11","miRNA",86584082,86584103,"-","MIMAT0004628","MI0000569",0.023093946351851,0.0596056045505876,0.479385281325407,0.0161677320446412,0.0994357891446632,0.0237327421703041,0.872112971351186,0.946248788280044,0.578125007630163,0.0252347880576604,0.06201314937574,3
"MIMAT0004629","mmu-miR-22-5p","chr11","miRNA",75463734,75463755,"+","MIMAT0004629","MI0000570",0.00155910429489813,0.00545686503214346,0.371387584473813,0.037976896984139,0.172108065055779,-0.293270410465819,0.134707398502307,0.293186690857962,0.923186569047784,0.000373538186423129,0.00164356802026177,3
"MIMAT0004630","mmu-miR-26b-3p","chr1","miRNA",74394360,74394381,"+","MIMAT0004630","MI0000575",0.147644553540126,0.262353014367454,-0.0229983196665458,0.903752583154732,0.971597278585677,-0.774730397876869,0.0640501168188741,0.177518907661412,0.911974764325414,0.0819495871345082,0.170543735388031,NA
"MIMAT0004631","mmu-miR-29a-5p","chr6","miRNA",31062711,31062732,"-","MIMAT0004631","MI0000576",0.000520988421223252,0.00203980212377239,-0.087631089413211,0.54209570837428,0.81314356256142,-0.978942449065654,0.00016284129166997,0.00110602033549333,0.844202836817834,0.00154426972513799,0.00575365010494959,2
"MIMAT0004632","mmu-miR-29c-5p","chr1","miRNA",195037562,195037583,"+","MIMAT0004632","MI0000577",0.768145057889514,0.840052589727199,-0.028982097614798,0.85417972214744,0.960107022783139,-0.155215804144794,0.480734166133432,0.697535848899489,0.139984678572361,0.59938466478926,0.708224335377592,NA
"MIMAT0004633","mmu-miR-27a-5p","chr8","miRNA",84208685,84208706,"+","MIMAT0004633","MI0000578",0.116276011285214,0.215741032987023,0.0284890354506476,0.879573349344588,0.971597278585677,0.72185616535764,0.0702930143927736,0.186886816708931,-0.801874110448682,0.0950746387005961,0.186912693956065,NA
"MIMAT0004634","mmu-miR-31-3p","chr4","miRNA",88910577,88910599,"-","MIMAT0004634","MI0000579",0.645470057546577,0.760732567822752,0.150422235442214,0.352617039662353,0.667694816102437,0.11164613769952,0.555608927256175,0.755927653176781,0.078382602495765,0.733900017360766,0.817016404869094,NA
"MIMAT0004636","mmu-miR-93-3p","chr5","miRNA",138165536,138165557,"-","MIMAT0004636","MI0000581",0.520141656874213,0.653003927923604,-0.156987255432588,0.415329362262405,0.707721233295138,0.0908863012279157,0.754508267888426,0.876967724980265,-0.452393828766053,0.261445186952241,0.410087019104725,NA
"MIMAT0004642","mmu-miR-330-5p","chr7","miRNA",19181486,19181507,"+","MIMAT0004642","MI0000607",0.000175967403855931,0.00073906309619491,0.675831253588384,0.00780284479152264,0.0565358923319291,-0.353899362368276,0.166388209251635,0.332776418503271,1.37493260428556,5.80536319074172e-05,0.000288395461733621,3
"MIMAT0004643","mmu-miR-331-5p","chr10","miRNA",93963817,93963838,"-","MIMAT0004643","MI0000609",0.0186528131919031,0.0506917629097601,0.0244735024099576,0.887999254386753,0.971597278585677,0.902770380107355,0.0150129980373601,0.057963227205112,-0.942875591747484,0.0212080047613881,0.0544338788875629,1
"MIMAT0004649","mmu-miR-339-3p","chr5","miRNA",139369673,139369695,"-","MIMAT0004649","MI0000621",0.80880588921747,0.866745642076486,-0.0927423829956028,0.613577010469245,0.857870534592425,-0.177872115266178,0.549088819801098,0.75245504935706,0.0378615650429174,0.917966283622534,0.955181132958583,NA
"MIMAT0004651","mmu-miR-340-5p","chr11","miRNA",50069720,50069741,"+","MIMAT0004651","MI0000623",0.286324986200703,0.437868945977392,-0.291127944474897,0.18167554732825,0.457731467171836,0.0459810966215497,0.878118442318168,0.946321816478803,-0.648189167114663,0.139196745988408,0.255194034312082,NA
"MIMAT0004653","mmu-miR-342-5p","chr12","miRNA",108658638,108658659,"+","MIMAT0004653","MI0000627",0.0195005824864664,0.0523794715624854,0.589666270038295,0.0343216968366625,0.167380052783944,-0.141203366726938,0.67287352870673,0.823018861558646,1.31328043157174,0.0119351948905385,0.0344341153742632,3
"MIMAT0004656","mmu-miR-345-3p","chr12","miRNA",108837027,108837048,"+","MIMAT0004656","MI0000632",0.418505195510518,0.567007039078766,0.156381945274289,0.323764876587643,0.647151665524342,0.271072667036377,0.203453150546445,0.38936723639061,-0.0633303560389943,0.7682434733047,0.844996398254543,NA
"MIMAT0004659","mmu-miR-10a-3p","chr11","miRNA",96317227,96317248,"+","MIMAT0004659","MI0000685",0.552112702301777,0.682021573431607,0.0992388167652211,0.522788728412323,0.803999993875991,-0.0809186402087419,0.658646360692481,0.813576441100221,0.274658081557283,0.279915946105951,0.428215785102481,NA
"MIMAT0004661","mmu-miR-28a-3p","chr16","miRNA",24827908,24827929,"+","MIMAT0004661","MI0000690",0.0363624229198855,0.0852763420760766,0.0314773849405058,0.817042893863537,0.949928542137282,-0.472363282055001,0.030724943841504,0.0988541671422303,0.571425721231257,0.016750596966948,0.0449928825507558,2
"MIMAT0004662","mmu-miR-139-3p","chr7","miRNA",101475418,101475439,"+","MIMAT0004662","MI0000693",0.351180130028007,0.493146565571243,-0.305036388713134,0.168803955321249,0.448519713686001,-0.0576332557750809,0.851238876155491,0.94251885539411,-0.510541166408466,0.24012031871028,0.382536507738447,NA
"MIMAT0004664","mmu-miR-214-5p","chr1","miRNA",162223397,162223418,"+","MIMAT0004664","MI0000698",0.0353416697453423,0.0833053643997353,0.0949734898891034,0.52900759479444,0.807732026460328,-0.474857526041683,0.0555887873048478,0.157206506772945,0.73128786449026,0.0109725497513854,0.0320646862873458,2
"MIMAT0004666","mmu-miR-33-3p","chr15","miRNA",82198167,82198188,"+","MIMAT0004666","MI0000707",0.423651817249684,0.568974242934168,-0.0993408115180316,0.607838496556285,0.857870534592425,0.29367341332573,0.435262242325869,0.655106561331138,-0.709713948210031,0.196026785998838,0.331737637844188,NA
"MIMAT0004667","mmu-miR-199b-3p","chr2","miRNA",32318524,32318545,"+","MIMAT0004667","MI0000714",0.151237440644808,0.265977873100047,-0.221484544710675,0.169389567646596,0.448519713686001,-0.419145290946784,0.0643705948952417,0.177518907661412,0.0933074317737962,0.634468535577671,0.736493626725839,NA
"MIMAT0004669","mmu-miR-125b-1-3p","chr9","miRNA",41581980,41582001,"+","MIMAT0004669","MI0000725",0.000492061626961995,0.00195976268669346,0.285044286343102,0.0800513681002451,0.293981748368142,-0.486590245175629,0.0284370967819692,0.0952018902025922,0.981389472690287,8.13832588910194e-05,0.000391656933413031,2
"MIMAT0004670","mmu-miR-7a-1-3p","chr13","miRNA",58392800,58392821,"-","MIMAT0004670","MI0000728",0.82557455454493,0.875321904911636,-0.0654584704795776,0.648018770035105,0.887818557899266,0.0204608389452611,0.890251587897286,0.948491993050788,-0.117894047804832,0.552436516996337,0.675200187439967,NA
"MIMAT0004684","mmu-miR-362-3p","chrX","miRNA",7241984,7242005,"-","MIMAT0004684","MI0000763",0.000124717307223813,0.000543579206956617,-0.591279272154552,0.0347446625925619,0.167380052783944,0.984920018140409,0.0227879770905544,0.0796682033717019,-2.55413537761541,1.29268621973849e-05,7.85817149367347e-05,1
