"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0004300","GO:0004300","enoyl-CoA hydratase activity","1/593","10/15026",0.331534789203281,0.8095882294389,0.741616713775965,"Hacd1",1
"GO:0004439","GO:0004439","phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity","1/593","10/15026",0.331534789203281,0.8095882294389,0.741616713775965,"Inpp5j",1
"GO:0004726","GO:0004726","non-membrane spanning protein tyrosine phosphatase activity","1/593","10/15026",0.331534789203281,0.8095882294389,0.741616713775965,"Dusp22",1
"GO:0005326","GO:0005326","neurotransmitter transmembrane transporter activity","1/593","10/15026",0.331534789203281,0.8095882294389,0.741616713775965,"Slc22a4",1
"GO:0008140","GO:0008140","cAMP response element binding protein binding","1/593","10/15026",0.331534789203281,0.8095882294389,0.741616713775965,"Ddit3",1
"GO:0015116","GO:0015116","sulfate transmembrane transporter activity","1/593","10/15026",0.331534789203281,0.8095882294389,0.741616713775965,"Slc25a11",1
"GO:0016857","GO:0016857","racemase and epimerase activity, acting on carbohydrates and derivatives","1/593","10/15026",0.331534789203281,0.8095882294389,0.741616713775965,"Fuom",1
"GO:0019103","GO:0019103","pyrimidine nucleotide binding","1/593","10/15026",0.331534789203281,0.8095882294389,0.741616713775965,"Dut",1
"GO:0019215","GO:0019215","intermediate filament binding","1/593","10/15026",0.331534789203281,0.8095882294389,0.741616713775965,"Nme1",1
"GO:0019855","GO:0019855","calcium channel inhibitor activity","1/593","10/15026",0.331534789203281,0.8095882294389,0.741616713775965,"Calm2",1
"GO:0019992","GO:0019992","diacylglycerol binding","1/593","10/15026",0.331534789203281,0.8095882294389,0.741616713775965,"Fitm1",1
"GO:0030550","GO:0030550","acetylcholine receptor inhibitor activity","1/593","10/15026",0.331534789203281,0.8095882294389,0.741616713775965,"Lynx1",1
"GO:0030955","GO:0030955","potassium ion binding","1/593","10/15026",0.331534789203281,0.8095882294389,0.741616713775965,"Pkm",1
"GO:0031996","GO:0031996","thioesterase binding","1/593","10/15026",0.331534789203281,0.8095882294389,0.741616713775965,"Traf3",1
"GO:0045322","GO:0045322","unmethylated CpG binding","1/593","10/15026",0.331534789203281,0.8095882294389,0.741616713775965,"Dnmt3a",1
"GO:0046030","GO:0046030","inositol trisphosphate phosphatase activity","1/593","10/15026",0.331534789203281,0.8095882294389,0.741616713775965,"Inpp5j",1
"GO:0070097","GO:0070097","delta-catenin binding","1/593","10/15026",0.331534789203281,0.8095882294389,0.741616713775965,"Dact2",1
"GO:0070330","GO:0070330","aromatase activity","1/593","10/15026",0.331534789203281,0.8095882294389,0.741616713775965,"Cyp2s1",1
"GO:0070492","GO:0070492","oligosaccharide binding","1/593","10/15026",0.331534789203281,0.8095882294389,0.741616713775965,"Loxl2",1
"GO:0086008","GO:0086008","voltage-gated potassium channel activity involved in cardiac muscle cell action potential repolarization","1/593","10/15026",0.331534789203281,0.8095882294389,0.741616713775965,"Kcnh2",1
"GO:0140410","GO:0140410","monoatomic cation:bicarbonate symporter activity","1/593","10/15026",0.331534789203281,0.8095882294389,0.741616713775965,"Slc4a10",1
"GO:1990814","GO:1990814","DNA/DNA annealing activity","1/593","10/15026",0.331534789203281,0.8095882294389,0.741616713775965,"Smarca1",1
"GO:0015605","GO:0015605","organophosphate ester transmembrane transporter activity","2/593","30/15026",0.332930044589532,0.8095882294389,0.741616713775965,"Slc25a19/Slc37a4",2
"GO:0017080","GO:0017080","sodium channel regulator activity","2/593","30/15026",0.332930044589532,0.8095882294389,0.741616713775965,"Scn1b/Ptpn3",2
"GO:0003823","GO:0003823","antigen binding","3/593","52/15026",0.337700216746076,0.8095882294389,0.741616713775965,"Dhcr24/Spon2/Ighg2c",3
"GO:0005245","GO:0005245","voltage-gated calcium channel activity","2/593","31/15026",0.347481909821137,0.8095882294389,0.741616713775965,"Cacna2d4/Ncs1",2
"GO:0042054","GO:0042054","histone methyltransferase activity","3/593","53/15026",0.348604830705347,0.8095882294389,0.741616713775965,"Suv39h2/Ntmt1/Kmt5a",3
"GO:0017124","GO:0017124","SH3 domain binding","6/593","122/15026",0.350718853772993,0.8095882294389,0.741616713775965,"Akap5/Khdrbs3/Itgb1bp2/Inpp5j/Sh3bgr/Sh3kbp1",6
"GO:0004303","GO:0004303","estradiol 17-beta-dehydrogenase [NAD(P)] activity","1/593","11/15026",0.35793328880387,0.8095882294389,0.741616713775965,"Akr1b10",1
"GO:0004745","GO:0004745","NAD-retinol dehydrogenase activity","1/593","11/15026",0.35793328880387,0.8095882294389,0.741616713775965,"Akr1c14",1
"GO:0004806","GO:0004806","triglyceride lipase activity","1/593","11/15026",0.35793328880387,0.8095882294389,0.741616713775965,"Dagla",1
"GO:0004890","GO:0004890","GABA-A receptor activity","1/593","11/15026",0.35793328880387,0.8095882294389,0.741616713775965,"Gabrg1",1
"GO:0008137","GO:0008137","NADH dehydrogenase (ubiquinone) activity","1/593","11/15026",0.35793328880387,0.8095882294389,0.741616713775965,"Ndufs4",1
"GO:0015355","GO:0015355","secondary active monocarboxylate transmembrane transporter activity","1/593","11/15026",0.35793328880387,0.8095882294389,0.741616713775965,"Slc16a3",1
"GO:0015386","GO:0015386","potassium:proton antiporter activity","1/593","11/15026",0.35793328880387,0.8095882294389,0.741616713775965,"Slc9a2",1
"GO:0016840","GO:0016840","carbon-nitrogen lyase activity","1/593","11/15026",0.35793328880387,0.8095882294389,0.741616713775965,"Chac2",1
"GO:0016863","GO:0016863","intramolecular oxidoreductase activity, transposing C=C bonds","1/593","11/15026",0.35793328880387,0.8095882294389,0.741616713775965,"Idi1",1
"GO:0022840","GO:0022840","leak channel activity","1/593","11/15026",0.35793328880387,0.8095882294389,0.741616713775965,"Kcnk2",1
"GO:0022842","GO:0022842","narrow pore channel activity","1/593","11/15026",0.35793328880387,0.8095882294389,0.741616713775965,"Kcnk2",1
"GO:0030553","GO:0030553","cGMP binding","1/593","11/15026",0.35793328880387,0.8095882294389,0.741616713775965,"Cnga3",1
"GO:0031994","GO:0031994","insulin-like growth factor I binding","1/593","11/15026",0.35793328880387,0.8095882294389,0.741616713775965,"Igfbp5",1
"GO:0034595","GO:0034595","phosphatidylinositol phosphate 5-phosphatase activity","1/593","11/15026",0.35793328880387,0.8095882294389,0.741616713775965,"Inpp5j",1
"GO:0042301","GO:0042301","phosphate ion binding","1/593","11/15026",0.35793328880387,0.8095882294389,0.741616713775965,"Nceh1",1
"GO:0043121","GO:0043121","neurotrophin binding","1/593","11/15026",0.35793328880387,0.8095882294389,0.741616713775965,"Pcsk6",1
"GO:0048495","GO:0048495","Roundabout binding","1/593","11/15026",0.35793328880387,0.8095882294389,0.741616713775965,"Lrtm2",1
"GO:0052650","GO:0052650","NADP-retinol dehydrogenase activity","1/593","11/15026",0.35793328880387,0.8095882294389,0.741616713775965,"Akr1b10",1
"GO:0098919","GO:0098919","structural constituent of postsynaptic density","1/593","11/15026",0.35793328880387,0.8095882294389,0.741616713775965,"Dlg4",1
"GO:0140996","GO:0140996","histone H3 kinase activity","1/593","11/15026",0.35793328880387,0.8095882294389,0.741616713775965,"Aurka",1
"GO:1901618","GO:1901618","organic hydroxy compound transmembrane transporter activity","2/593","32/15026",0.361926184736503,0.8095882294389,0.741616713775965,"Slc16a3/Slc5a3",2
"GO:0008509","GO:0008509","monoatomic anion transmembrane transporter activity","5/593","102/15026",0.37619418106366,0.8095882294389,0.741616713775965,"Gabrg1/Best3/Slc4a10/Clca2/Clca4a",5
"GO:0030551","GO:0030551","cyclic nucleotide binding","2/593","33/15026",0.376248706285751,0.8095882294389,0.741616713775965,"Cnga3/Pde4a",2
"GO:0051019","GO:0051019","mitogen-activated protein kinase binding","2/593","33/15026",0.376248706285751,0.8095882294389,0.741616713775965,"Stau2/Dusp10",2
"GO:0098918","GO:0098918","structural constituent of synapse","2/593","33/15026",0.376248706285751,0.8095882294389,0.741616713775965,"Dlg4/Sptbn2",2
"GO:1904315","GO:1904315","transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential","2/593","33/15026",0.376248706285751,0.8095882294389,0.741616713775965,"Gria3/Chrna4",2
"GO:0003777","GO:0003777","microtubule motor activity","3/593","56/15026",0.381174049310597,0.8095882294389,0.741616713775965,"Kif11/Kif26b/Kif15",3
"GO:0045296","GO:0045296","cadherin binding","3/593","56/15026",0.381174049310597,0.8095882294389,0.741616713775965,"Akap5/Cnga3/Kdr",3
"GO:0003995","GO:0003995","acyl-CoA dehydrogenase activity","1/593","12/15026",0.383290968440188,0.8095882294389,0.741616713775965,"Acads",1
"GO:0005355","GO:0005355","glucose transmembrane transporter activity","1/593","12/15026",0.383290968440188,0.8095882294389,0.741616713775965,"Slc5a3",1
"GO:0008484","GO:0008484","sulfuric ester hydrolase activity","1/593","12/15026",0.383290968440188,0.8095882294389,0.741616713775965,"Arsi",1
"GO:0015149","GO:0015149","hexose transmembrane transporter activity","1/593","12/15026",0.383290968440188,0.8095882294389,0.741616713775965,"Slc5a3",1
"GO:0016661","GO:0016661","oxidoreductase activity, acting on other nitrogenous compounds as donors","1/593","12/15026",0.383290968440188,0.8095882294389,0.741616713775965,"Nqo2",1
"GO:0016717","GO:0016717","oxidoreductase activity, acting on paired donors, with oxidation of a pair of donors resulting in the reduction of molecular oxygen to two molecules of water","1/593","12/15026",0.383290968440188,0.8095882294389,0.741616713775965,"Fads6",1
"GO:0016846","GO:0016846","carbon-sulfur lyase activity","1/593","12/15026",0.383290968440188,0.8095882294389,0.741616713775965,"Hccs",1
"GO:0017154","GO:0017154","semaphorin receptor activity","1/593","12/15026",0.383290968440188,0.8095882294389,0.741616713775965,"Plxnd1",1
"GO:0031432","GO:0031432","titin binding","1/593","12/15026",0.383290968440188,0.8095882294389,0.741616713775965,"Calm2",1
"GO:0032454","GO:0032454","histone H3K9 demethylase activity","1/593","12/15026",0.383290968440188,0.8095882294389,0.741616713775965,"Hr",1
"GO:0034987","GO:0034987","immunoglobulin receptor binding","1/593","12/15026",0.383290968440188,0.8095882294389,0.741616713775965,"Ighg2c",1
"GO:0046974","GO:0046974","histone H3K9 methyltransferase activity","1/593","12/15026",0.383290968440188,0.8095882294389,0.741616713775965,"Suv39h2",1
"GO:0048038","GO:0048038","quinone binding","1/593","12/15026",0.383290968440188,0.8095882294389,0.741616713775965,"Sdhd",1
"GO:0050136","GO:0050136","NADH dehydrogenase (quinone) activity","1/593","12/15026",0.383290968440188,0.8095882294389,0.741616713775965,"Ndufs4",1
"GO:0052890","GO:0052890","oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor","1/593","12/15026",0.383290968440188,0.8095882294389,0.741616713775965,"Acads",1
"GO:0097371","GO:0097371","MDM2/MDM4 family protein binding","1/593","12/15026",0.383290968440188,0.8095882294389,0.741616713775965,"Ppara",1
"GO:0106019","GO:0106019","phosphatidylinositol-4,5-bisphosphate phosphatase activity","1/593","12/15026",0.383290968440188,0.8095882294389,0.741616713775965,"Inpp5j",1
"GO:0061134","GO:0061134","peptidase regulator activity","7/593","151/15026",0.386921787459882,0.8095882294389,0.741616713775965,"Papln/Wfdc1/Itih5/Serpinb6b/Spock3/Serpinh1/Spink11",7
"GO:0000146","GO:0000146","microfilament motor activity","2/593","34/15026",0.39043659298001,0.8095882294389,0.741616713775965,"Myh2/Actc1",2
"GO:0003755","GO:0003755","peptidyl-prolyl cis-trans isomerase activity","2/593","34/15026",0.39043659298001,0.8095882294389,0.741616713775965,"Fkbp10/Ppif",2
"GO:0033293","GO:0033293","monocarboxylic acid binding","3/593","57/15026",0.391957132996158,0.8095882294389,0.741616713775965,"Fabp3/Akr1c14/Pmp2",3
"GO:0008236","GO:0008236","serine-type peptidase activity","5/593","104/15026",0.391973500781511,0.8095882294389,0.741616713775965,"Pcsk1/Rhbdl1/Pcsk6/Mmp2/Prss23",5
"GO:0004175","GO:0004175","endopeptidase activity","12/593","275/15026",0.402586096371307,0.8095882294389,0.741616713775965,"Pcsk1/Rhbdl1/Adam23/Mmp23/Pcsk6/Uqcrc2/Mmp2/Mmp15/Prss23/Adamts3/Adamts16/Adamts14",12
"GO:0005080","GO:0005080","protein kinase C binding","3/593","58/15026",0.402691860812963,0.8095882294389,0.741616713775965,"Top2a/Dact2/Marcks",3
"GO:0030276","GO:0030276","clathrin binding","3/593","58/15026",0.402691860812963,0.8095882294389,0.741616713775965,"Ston2/Syt3/Syt9",3
"GO:0005272","GO:0005272","sodium channel activity","2/593","35/15026",0.404478166089016,0.8095882294389,0.741616713775965,"Scn1b/Asic1",2
"GO:0019205","GO:0019205","nucleobase-containing compound kinase activity","2/593","35/15026",0.404478166089016,0.8095882294389,0.741616713775965,"Nme1/Adk",2
"GO:0046915","GO:0046915","transition metal ion transmembrane transporter activity","2/593","35/15026",0.404478166089016,0.8095882294389,0.741616713775965,"Tfrc/Slc30a2",2
"GO:0099529","GO:0099529","neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential","2/593","35/15026",0.404478166089016,0.8095882294389,0.741616713775965,"Gria3/Chrna4",2
"GO:0000900","GO:0000900","mRNA regulatory element binding translation repressor activity","1/593","13/15026",0.407648798180095,0.8095882294389,0.741616713775965,"Cpeb1",1
"GO:0005159","GO:0005159","insulin-like growth factor receptor binding","1/593","13/15026",0.407648798180095,0.8095882294389,0.741616713775965,"Igf1",1
"GO:0008191","GO:0008191","metalloendopeptidase inhibitor activity","1/593","13/15026",0.407648798180095,0.8095882294389,0.741616713775965,"Spock3",1
"GO:0008395","GO:0008395","steroid hydroxylase activity","1/593","13/15026",0.407648798180095,0.8095882294389,0.741616713775965,"Fdx1",1
"GO:0008574","GO:0008574","plus-end-directed microtubule motor activity","1/593","13/15026",0.407648798180095,0.8095882294389,0.741616713775965,"Kif11",1
"GO:0015095","GO:0015095","magnesium ion transmembrane transporter activity","1/593","13/15026",0.407648798180095,0.8095882294389,0.741616713775965,"Cnnm4",1
"GO:0015145","GO:0015145","monosaccharide transmembrane transporter activity","1/593","13/15026",0.407648798180095,0.8095882294389,0.741616713775965,"Slc5a3",1
"GO:0015556","GO:0015556","C4-dicarboxylate transmembrane transporter activity","1/593","13/15026",0.407648798180095,0.8095882294389,0.741616713775965,"Slc25a11",1
"GO:0019104","GO:0019104","DNA N-glycosylase activity","1/593","13/15026",0.407648798180095,0.8095882294389,0.741616713775965,"Ung",1
"GO:0022821","GO:0022821","solute:potassium antiporter activity","1/593","13/15026",0.407648798180095,0.8095882294389,0.741616713775965,"Slc9a2",1
"GO:0022858","GO:0022858","alanine transmembrane transporter activity","1/593","13/15026",0.407648798180095,0.8095882294389,0.741616713775965,"Slc38a3",1
"GO:0031748","GO:0031748","D1 dopamine receptor binding","1/593","13/15026",0.407648798180095,0.8095882294389,0.741616713775965,"Dlg4",1
"GO:0036041","GO:0036041","long-chain fatty acid binding","1/593","13/15026",0.407648798180095,0.8095882294389,0.741616713775965,"Fabp3",1
"GO:0043522","GO:0043522","leucine zipper domain binding","1/593","13/15026",0.407648798180095,0.8095882294389,0.741616713775965,"Ddit3",1
"GO:0061578","GO:0061578","K63-linked deubiquitinase activity","1/593","13/15026",0.407648798180095,0.8095882294389,0.741616713775965,"Tnfaip3",1
"GO:0098879","GO:0098879","structural constituent of postsynaptic specialization","1/593","13/15026",0.407648798180095,0.8095882294389,0.741616713775965,"Dlg4",1
"GO:0140666","GO:0140666","annealing activity","1/593","13/15026",0.407648798180095,0.8095882294389,0.741616713775965,"Smarca1",1
"GO:0016706","GO:0016706","2-oxoglutarate-dependent dioxygenase activity","3/593","59/15026",0.413371724474371,0.817143614546126,0.748537762860901,"Hr/Phyh/Tet1",3
"GO:0016859","GO:0016859","cis-trans isomerase activity","2/593","36/15026",0.418362875045643,0.817143614546126,0.748537762860901,"Fkbp10/Ppif",2
"GO:0042287","GO:0042287","MHC protein binding","2/593","36/15026",0.418362875045643,0.817143614546126,0.748537762860901,"Col2a1/Atp5f1a",2
"GO:0008173","GO:0008173","RNA methyltransferase activity","3/593","60/15026",0.42399054739561,0.817143614546126,0.748537762860901,"Mrm1/Mrm2/Trmt2b",3
"GO:0051213","GO:0051213","dioxygenase activity","4/593","84/15026",0.424544531449401,0.817143614546126,0.748537762860901,"Alkbh7/Hr/Phyh/Tet1",4
"GO:0008097","GO:0008097","5S rRNA binding","1/593","14/15026",0.431046137997533,0.817143614546126,0.748537762860901,"Mrpl18",1
"GO:0016018","GO:0016018","cyclosporin A binding","1/593","14/15026",0.431046137997533,0.817143614546126,0.748537762860901,"Ppif",1
"GO:0016917","GO:0016917","GABA receptor activity","1/593","14/15026",0.431046137997533,0.817143614546126,0.748537762860901,"Gabrg1",1
"GO:0035256","GO:0035256","G protein-coupled glutamate receptor binding","1/593","14/15026",0.431046137997533,0.817143614546126,0.748537762860901,"Calm2",1
"GO:0042923","GO:0042923","neuropeptide binding","1/593","14/15026",0.431046137997533,0.817143614546126,0.748537762860901,"Npy4r",1
"GO:0050321","GO:0050321","tau-protein kinase activity","1/593","14/15026",0.431046137997533,0.817143614546126,0.748537762860901,"Ttbk1",1
"GO:0050700","GO:0050700","CARD domain binding","1/593","14/15026",0.431046137997533,0.817143614546126,0.748537762860901,"Card11",1
"GO:0051119","GO:0051119","sugar transmembrane transporter activity","1/593","14/15026",0.431046137997533,0.817143614546126,0.748537762860901,"Slc5a3",1
"GO:0072542","GO:0072542","protein phosphatase activator activity","1/593","14/15026",0.431046137997533,0.817143614546126,0.748537762860901,"Calm2",1
"GO:0099508","GO:0099508","voltage-gated monoatomic ion channel activity involved in regulation of presynaptic membrane potential","1/593","14/15026",0.431046137997533,0.817143614546126,0.748537762860901,"Kcnc1",1
"GO:0106310","GO:0106310","protein serine kinase activity","1/593","14/15026",0.431046137997533,0.817143614546126,0.748537762860901,"Ttbk1",1
"GO:0140939","GO:0140939","histone H4 methyltransferase activity","1/593","14/15026",0.431046137997533,0.817143614546126,0.748537762860901,"Kmt5a",1
"GO:0004712","GO:0004712","protein serine/threonine/tyrosine kinase activity","2/593","38/15026",0.445624719266989,0.830868857545244,0.761110660092667,"Map2k6/Sbk2",2
"GO:0005504","GO:0005504","fatty acid binding","2/593","38/15026",0.445624719266989,0.830868857545244,0.761110660092667,"Fabp3/Pmp2",2
"GO:0016790","GO:0016790","thiolester hydrolase activity","2/593","38/15026",0.445624719266989,0.830868857545244,0.761110660092667,"Acot13/Acot11",2
"GO:0032451","GO:0032451","demethylase activity","2/593","38/15026",0.445624719266989,0.830868857545244,0.761110660092667,"Cyp51/Hr",2
"GO:0042887","GO:0042887","amide transmembrane transporter activity","2/593","38/15026",0.445624719266989,0.830868857545244,0.761110660092667,"Slc38a3/Slc47a1",2
"GO:0005165","GO:0005165","neurotrophin receptor binding","1/593","15/15026",0.453520800945006,0.830868857545244,0.761110660092667,"Ntf5",1
"GO:0005172","GO:0005172","vascular endothelial growth factor receptor binding","1/593","15/15026",0.453520800945006,0.830868857545244,0.761110660092667,"Vegfb",1
"GO:0005520","GO:0005520","insulin-like growth factor binding","1/593","15/15026",0.453520800945006,0.830868857545244,0.761110660092667,"Igfbp5",1
"GO:0016854","GO:0016854","racemase and epimerase activity","1/593","15/15026",0.453520800945006,0.830868857545244,0.761110660092667,"Fuom",1
"GO:0030548","GO:0030548","acetylcholine receptor regulator activity","1/593","15/15026",0.453520800945006,0.830868857545244,0.761110660092667,"Lynx1",1
"GO:0042577","GO:0042577","lipid phosphatase activity","1/593","15/15026",0.453520800945006,0.830868857545244,0.761110660092667,"Plpp7",1
"GO:0043023","GO:0043023","ribosomal large subunit binding","1/593","15/15026",0.453520800945006,0.830868857545244,0.761110660092667,"Ndufab1",1
"GO:0099602","GO:0099602","neurotransmitter receptor regulator activity","1/593","15/15026",0.453520800945006,0.830868857545244,0.761110660092667,"Lynx1",1
"GO:0070888","GO:0070888","E-box binding","2/593","39/15026",0.458985777650684,0.83379297455625,0.763789273700848,"Hes1/Bhlhe41",2
"GO:0008170","GO:0008170","N-methyltransferase activity","4/593","88/15026",0.459848561576147,0.83379297455625,0.763789273700848,"Suv39h2/Mettl21e/Mettl21c/Kmt5a",4
"GO:0030295","GO:0030295","protein kinase activator activity","5/593","113/15026",0.462264825706166,0.83379297455625,0.763789273700848,"Ccnd2/Igf1/Hbegf/Calm2/Ccnd1",5
"GO:0030246","GO:0030246","carbohydrate binding","9/593","214/15026",0.471029199720419,0.83379297455625,0.763789273700848,"Clec11a/Adgrl1/Mrc2/Fuom/Phyh/Ptx3/Loxl2/Cilp2/Frem1",9
"GO:0035255","GO:0035255","ionotropic glutamate receptor binding","2/593","40/15026",0.47215769517776,0.83379297455625,0.763789273700848,"Dlg4/Neto2",2
"GO:0098960","GO:0098960","postsynaptic neurotransmitter receptor activity","2/593","40/15026",0.47215769517776,0.83379297455625,0.763789273700848,"Gria3/Chrna4",2
"GO:0004550","GO:0004550","nucleoside diphosphate kinase activity","1/593","16/15026",0.475109113851516,0.83379297455625,0.763789273700848,"Nme1",1
"GO:0004707","GO:0004707","MAP kinase activity","1/593","16/15026",0.475109113851516,0.83379297455625,0.763789273700848,"Mapk10",1
"GO:0004970","GO:0004970","ionotropic glutamate receptor activity","1/593","16/15026",0.475109113851516,0.83379297455625,0.763789273700848,"Gria3",1
"GO:0005324","GO:0005324","long-chain fatty acid transporter activity","1/593","16/15026",0.475109113851516,0.83379297455625,0.763789273700848,"Fabp3",1
"GO:0008301","GO:0008301","DNA binding, bending","1/593","16/15026",0.475109113851516,0.83379297455625,0.763789273700848,"Top2a",1
"GO:0016646","GO:0016646","oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor","1/593","16/15026",0.475109113851516,0.83379297455625,0.763789273700848,"Qdpr",1
"GO:0019211","GO:0019211","phosphatase activator activity","1/593","16/15026",0.475109113851516,0.83379297455625,0.763789273700848,"Calm2",1
"GO:0019825","GO:0019825","oxygen binding","1/593","16/15026",0.475109113851516,0.83379297455625,0.763789273700848,"Sod2",1
"GO:0031005","GO:0031005","filamin binding","1/593","16/15026",0.475109113851516,0.83379297455625,0.763789273700848,"Rflnb",1
"GO:0042165","GO:0042165","neurotransmitter binding","1/593","16/15026",0.475109113851516,0.83379297455625,0.763789273700848,"Chrna4",1
"GO:0042813","GO:0042813","Wnt receptor activity","1/593","16/15026",0.475109113851516,0.83379297455625,0.763789273700848,"Fzd9",1
"GO:0005544","GO:0005544","calcium-dependent phospholipid binding","2/593","41/15026",0.485134576355903,0.84305706650046,0.772275569788114,"Syt3/Syt9",2
"GO:0032813","GO:0032813","tumor necrosis factor receptor superfamily binding","2/593","41/15026",0.485134576355903,0.84305706650046,0.772275569788114,"Traf3/Ntf5",2
"GO:0016811","GO:0016811","hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides","3/593","66/15026",0.486115959144248,0.84305706650046,0.772275569788114,"Aspa/Sirt3/Sirt5",3
"GO:0043177","GO:0043177","organic acid binding","7/593","167/15026",0.490046741117313,0.84305706650046,0.772275569788114,"Phyh/Col11a1/Ddah1/Fabp3/Akr1c14/Pmp2/Hmgcs1",7
"GO:0001846","GO:0001846","opsonin binding","1/593","17/15026",0.495845975642725,0.84305706650046,0.772275569788114,"Ptx3",1
"GO:0004016","GO:0004016","adenylate cyclase activity","1/593","17/15026",0.495845975642725,0.84305706650046,0.772275569788114,"Adcy7",1
"GO:0030228","GO:0030228","lipoprotein particle receptor activity","1/593","17/15026",0.495845975642725,0.84305706650046,0.772275569788114,"Ildr1",1
"GO:0036122","GO:0036122","BMP binding","1/593","17/15026",0.495845975642725,0.84305706650046,0.772275569788114,"Grem2",1
"GO:0043395","GO:0043395","heparan sulfate proteoglycan binding","1/593","17/15026",0.495845975642725,0.84305706650046,0.772275569788114,"Fbln7",1
"GO:0060229","GO:0060229","lipase activator activity","1/593","17/15026",0.495845975642725,0.84305706650046,0.772275569788114,"Apoh",1
"GO:0071837","GO:0071837","HMG box domain binding","1/593","17/15026",0.495845975642725,0.84305706650046,0.772275569788114,"Mef2c",1
"GO:0099507","GO:0099507","ligand-gated monoatomic ion channel activity involved in regulation of presynaptic membrane potential","1/593","17/15026",0.495845975642725,0.84305706650046,0.772275569788114,"Gria3",1
"GO:1990226","GO:1990226","histone methyltransferase binding","1/593","17/15026",0.495845975642725,0.84305706650046,0.772275569788114,"Prdm1",1
"GO:0051536","GO:0051536","iron-sulfur cluster binding","3/593","68/15026",0.506106888237263,0.850412380427504,0.779013345295479,"Sdhb/Glrx5/Fdx1",3
"GO:0051540","GO:0051540","metal cluster binding","3/593","68/15026",0.506106888237263,0.850412380427504,0.779013345295479,"Sdhb/Glrx5/Fdx1",3
"GO:0005048","GO:0005048","signal sequence binding","2/593","43/15026",0.510483386876199,0.850412380427504,0.779013345295479,"Tomm40l/Timm22",2
"GO:0052689","GO:0052689","carboxylic ester hydrolase activity","5/593","120/15026",0.515242982307918,0.850412380427504,0.779013345295479,"Nceh1/Acot11/Dagla/Abhd11/Plaat3",5
"GO:0005123","GO:0005123","death receptor binding","1/593","18/15026",0.515764913376342,0.850412380427504,0.779013345295479,"Ntf5",1
"GO:0005283","GO:0005283","amino acid:sodium symporter activity","1/593","18/15026",0.515764913376342,0.850412380427504,0.779013345295479,"Slc38a3",1
"GO:0016881","GO:0016881","acid-amino acid ligase activity","1/593","18/15026",0.515764913376342,0.850412380427504,0.779013345295479,"Ppcs",1
"GO:0031418","GO:0031418","L-ascorbic acid binding","1/593","18/15026",0.515764913376342,0.850412380427504,0.779013345295479,"Phyh",1
"GO:0031489","GO:0031489","myosin V binding","1/593","18/15026",0.515764913376342,0.850412380427504,0.779013345295479,"Rab3a",1
"GO:0035615","GO:0035615","clathrin adaptor activity","1/593","18/15026",0.515764913376342,0.850412380427504,0.779013345295479,"Ston2",1
"GO:0052745","GO:0052745","inositol phosphate phosphatase activity","1/593","18/15026",0.515764913376342,0.850412380427504,0.779013345295479,"Inpp5j",1
"GO:0070402","GO:0070402","NADPH binding","1/593","18/15026",0.515764913376342,0.850412380427504,0.779013345295479,"Qdpr",1
"GO:0071617","GO:0071617","lysophospholipid acyltransferase activity","1/593","18/15026",0.515764913376342,0.850412380427504,0.779013345295479,"Lpgat1",1
"GO:0042277","GO:0042277","peptide binding","10/593","248/15026",0.518028014957735,0.852162094211215,0.780616156377879,"Gria3/Crhr2/Tomm40l/Timm22/Ppif/Itm2a/Ramp1/Dhcr24/Inhba/Npy4r",10
"GO:0033218","GO:0033218","amide binding","13/593","325/15026",0.52048772046228,0.854144251419867,0.782431895369398,"Fkbp10/Gria3/Crhr2/Tomm40l/Timm22/Ppif/Acads/Itm2a/Ramp1/Dhcr24/Inhba/Nqo2/Npy4r",13
"GO:0004713","GO:0004713","protein tyrosine kinase activity","5/593","121/15026",0.522638882905244,0.854144251419867,0.782431895369398,"Ttbk1/Map2k6/Ret/Pkm/Kdr",5
"GO:0030170","GO:0030170","pyridoxal phosphate binding","2/593","44/15026",0.522847115819778,0.854144251419867,0.782431895369398,"Alas1/Gadl1",2
"GO:0002020","GO:0002020","protease binding","6/593","147/15026",0.525215772100258,0.854844025338711,0.783072917576994,"Col1a1/Tnfaip3/Atp5f1a/Col3a1/Col1a2/Serpinb6b",6
"GO:0038024","GO:0038024","cargo receptor activity","3/593","70/15026",0.52568687594877,0.854844025338711,0.783072917576994,"Tfrc/Ildr1/Loxl2",3
"GO:0016208","GO:0016208","AMP binding","1/593","19/15026",0.534898136082088,0.859894197524872,0.787699086738693,"Prkag3",1
"GO:0031420","GO:0031420","alkali metal ion binding","1/593","19/15026",0.534898136082088,0.859894197524872,0.787699086738693,"Pkm",1
"GO:0032794","GO:0032794","GTPase activating protein binding","1/593","19/15026",0.534898136082088,0.859894197524872,0.787699086738693,"Gnb5",1
